지점,시간,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
176,2015-03-01 01:47,.1,2,110.7,.2,1014.5,1020.7,99.1,0,0
176,2015-03-01 01:48,.1,2,110.7,.2,1014.5,1020.7,99.2,0,0
176,2015-03-01 01:49,.1,2,110.7,.2,1014.5,1020.7,99.2,0,0
176,2015-03-01 01:50,.1,2,110.8,.2,1014.4,1020.6,99.2,0,0
176,2015-03-01 01:51,.1,2,110.7,.2,1014.3,1020.5,99.2,0,0
176,2015-03-01 01:52,.1,2,111.6,.2,1014.3,1020.5,99.2,0,0
176,2015-03-01 01:53,.1,2,113,.2,1014.2,1020.4,99.2,0,0
176,2015-03-01 01:54,.1,2,114.6,.3,1014.2,1020.4,99.2,0,0
176,2015-03-01 01:55,.1,2,116.7,.3,1014.1,1020.3,99.2,0,0
176,2015-03-01 01:56,.1,2,119.5,.3,1014.1,1020.3,99.2,0,0
176,2015-03-01 01:57,.1,2,119.8,.4,1014.1,1020.3,99.2,0,0
176,2015-03-01 01:58,.1,2,120.1,.5,1014.1,1020.3,99.2,0,0
176,2015-03-01 01:59,.1,2,120.7,.5,1014.1,1020.3,99.2,0,0
176,2015-03-01 02:00,.1,2,121.1,.5,1014.1,1020.3,99.2,0,0
176,2015-03-01 02:01,.1,2,122.2,.5,1014.1,1020.3,99.2,0,0
176,2015-03-01 02:02,.2,2,124.8,.5,1014.1,1020.3,99.2,0,0
176,2015-03-01 02:03,.2,2,125.5,.5,1014.2,1020.4,99.2,0,0
176,2015-03-01 02:04,.2,2,128.7,.4,1014.2,1020.4,99.3,0,0
176,2015-03-01 02:05,.2,2,132.5,.4,1014.1,1020.3,99.2,0,0
176,2015-03-01 02:06,.2,2,135.4,.3,1014.1,1020.3,99.2,0,0
176,2015-03-01 02:07,.2,2,137,.3,1014.1,1020.3,99.2,0,0
176,2015-03-01 02:08,.2,2,139.1,.2,1014.1,1020.3,99.2,0,0
176,2015-03-01 02:09,.2,2,141.3,.2,1014.1,1020.3,99.3,0,0
176,2015-03-01 02:10,.2,2,144.7,.1,1014.1,1020.3,99.3,0,0
176,2015-03-01 02:11,.2,2,148.3,.1,1014.1,1020.3,99.3,0,0
176,2015-03-01 02:12,.2,2,149,.1,1014.2,1020.4,99.3,0,0
176,2015-03-01 02:13,.3,2,149,.1,1014.2,1020.4,99.3,0,0
176,2015-03-01 02:14,.3,2,149.7,0,1014.2,1020.4,99.3,0,0
176,2015-03-01 02:15,.3,2,149,0,1014.1,1020.3,99.3,0,0
176,2015-03-01 02:16,.3,2,0,0,1014.1,1020.3,99.3,0,0
176,2015-03-01 02:17,.3,2,0,0,1014.1,1020.3,99.3,0,0
176,2015-03-01 02:18,.3,2,0,0,1014.1,1020.3,99.3,0,0
176,2015-03-01 02:19,.3,2,0,0,1014.1,1020.3,99.3,0,0
176,2015-03-01 02:20,.3,2,0,0,1014.1,1020.3,99.3,0,0
176,2015-03-01 02:21,.3,2,0,0,1014.1,1020.3,99.3,0,0
176,2015-03-01 02:22,.4,2,0,0,1014.1,1020.3,99.3,0,0
176,2015-03-01 02:23,.4,2,0,0,1014,1020.2,99.3,0,0
176,2015-03-01 02:24,.4,2,0,0,1014,1020.2,99.3,0,0
176,2015-03-01 02:25,.4,2,0,0,1014,1020.2,99.3,0,0
176,2015-03-01 02:26,.4,2,0,0,1013.9,1020.1,99.3,0,0
176,2015-03-01 02:27,.4,2,0,0,1013.9,1020.1,99.3,0,0
176,2015-03-01 02:28,.4,2,0,0,1014,1020.2,99.3,0,0
176,2015-03-01 02:29,.4,2,337.2,0,1014,1020.2,99.3,0,0
176,2015-03-01 02:30,.4,2,337.4,.1,1013.9,1020.1,99.3,0,0
176,2015-03-01 02:31,.5,2,337.4,.1,1013.9,1020.1,99.3,0,0
176,2015-03-01 02:32,.5,2,353.7,.1,1013.9,1020.1,99.3,0,0
176,2015-03-01 02:33,.5,2,353.7,.1,1013.9,1020.1,99.3,0,0
176,2015-03-01 02:34,.5,2,353.7,.1,1014,1020.2,99.3,0,0
176,2015-03-01 02:35,.5,2,353.7,.1,1014,1020.2,99.3,0,0
176,2015-03-01 02:36,.5,2,353.7,.1,1014,1020.2,99.3,0,0
176,2015-03-01 02:37,.6,2,353.7,.1,1014,1020.2,99.3,0,0
176,2015-03-01 02:38,.6,2,353.7,.1,1014,1020.2,99.3,0,0
176,2015-03-01 02:39,.5,2,2.7,.1,1013.9,1020.1,99.3,0,0
176,2015-03-01 02:40,.5,2,27.8,0,1014,1020.2,99.3,0,0
176,2015-03-01 02:41,.6,2,27.8,0,1014,1020.2,99.3,0,0
176,2015-03-01 02:42,.6,2,0,0,1014,1020.2,99.3,0,0
176,2015-03-01 02:43,.6,2,0,0,1013.9,1020.1,99.3,0,0
176,2015-03-01 02:44,.6,2,334.2,.1,1013.9,1020.1,99.3,0,0
176,2015-03-01 02:45,.6,2,329.9,.1,1013.9,1020.1,99.3,0,0
176,2015-03-01 02:46,.6,2,331.7,.2,1013.9,1020.1,99.3,0,0
176,2015-03-01 02:47,.6,2,332.8,.3,1013.8,1020,99.3,0,0
176,2015-03-01 02:48,.6,2,337.3,.3,1013.8,1020,99.3,0,0
176,2015-03-01 02:49,.6,2,337.3,.3,1013.8,1020,99.3,0,0
176,2015-03-01 02:50,.6,2,337.3,.3,1013.8,1020,99.3,0,0
176,2015-03-01 02:51,.6,2,343.2,.3,1013.8,1020,99.3,0,0
176,2015-03-01 02:52,.6,2,347.5,.3,1013.8,1020,99.3,0,0
176,2015-03-01 02:53,.7,2,351.2,.3,1013.8,1020,99.3,0,0
176,2015-03-01 02:54,.7,2,353.7,.3,1013.8,1020,99.3,0,0
176,2015-03-01 02:55,.7,2,359.4,.3,1013.8,1020,99.3,0,0
176,2015-03-01 02:56,.7,2,2.7,.2,1013.8,1020,99.3,0,0
176,2015-03-01 02:57,.7,2,3.4,.1,1013.8,1020,99.3,0,0
176,2015-03-01 02:58,.7,2,8.2,.1,1013.7,1019.9,99.3,0,0
176,2015-03-01 02:59,.7,2,11.4,.2,1013.7,1019.9,99.3,0,0
176,2015-03-01 03:00,.7,2,14.6,.2,1013.7,1019.9,99.3,0,0
176,2015-03-01 03:01,.7,2,18.4,.2,1013.6,1019.8,99.3,0,0
176,2015-03-01 03:02,.7,2,20.4,.2,1013.6,1019.8,99.3,0,0
176,2015-03-01 03:03,.6,2,22.3,.2,1013.6,1019.8,99.3,0,0
176,2015-03-01 03:04,.6,2,24.7,.2,1013.6,1019.8,99.3,0,0
176,2015-03-01 03:05,.6,2,28,.2,1013.6,1019.8,99.3,0,0
176,2015-03-01 03:06,.6,2,31.7,.2,1013.6,1019.8,99.3,0,0
176,2015-03-01 03:07,.6,2,36.7,.2,1013.6,1019.8,99.3,0,0
176,2015-03-01 03:08,.6,2,37.7,.2,1013.6,1019.8,99.3,0,0
176,2015-03-01 03:09,.6,2,36.9,.2,1013.6,1019.8,99.3,0,0
176,2015-03-01 03:10,.6,2,36.6,.2,1013.5,1019.7,99.3,0,0
176,2015-03-01 03:11,.6,2,36.3,.3,1013.5,1019.7,99.3,0,0
176,2015-03-01 03:12,.6,2,37.8,.3,1013.4,1019.6,99.3,0,0
176,2015-03-01 03:13,.6,2,38.5,.3,1013.4,1019.6,99.3,0,0
176,2015-03-01 03:14,.6,2,37.7,.4,1013.4,1019.6,99.3,0,0
176,2015-03-01 03:15,.6,2,37.3,.4,1013.3,1019.5,99.3,0,0
176,2015-03-01 03:16,.6,2,37.5,.4,1013.3,1019.5,99.3,0,0
176,2015-03-01 03:17,.6,2,37.5,.5,1013.3,1019.5,99.3,0,0
176,2015-03-01 03:18,.6,2,38.2,.5,1013.2,1019.4,99.3,0,0
176,2015-03-01 03:19,.6,2,39.9,.6,1013.2,1019.4,99.3,0,0
176,2015-03-01 03:20,.6,2,40.3,.6,1013.1,1019.3,99.3,0,0
176,2015-03-01 03:21,.6,2,38.9,.6,1013.1,1019.3,99.3,0,0
176,2015-03-01 03:22,.6,2,37.1,.6,1013.1,1019.3,99.3,0,0
176,2015-03-01 03:23,.6,2,37.1,.6,1013,1019.2,99.3,0,0
176,2015-03-01 03:24,.6,2,36.9,.6,1013,1019.2,99.3,0,0
176,2015-03-01 03:25,.6,2,37.7,.6,1013,1019.2,99.3,0,0
176,2015-03-01 03:26,.6,2,37.5,.6,1013,1019.2,99.3,0,0
176,2015-03-01 03:27,.6,2,37.1,.6,1012.9,1019.1,99.3,0,0
176,2015-03-01 03:28,.6,2,35.4,.7,1012.9,1019.1,99.3,0,0
176,2015-03-01 03:29,.6,2,33.1,.7,1012.9,1019.1,99.3,0,0
176,2015-03-01 03:30,.6,2,32.6,.7,1012.8,1019,99.3,0,0
176,2015-03-01 03:31,.6,2,33.2,.6,1012.8,1019,99.3,0,0
176,2015-03-01 03:32,.6,2,33.9,.6,1012.8,1019,99.3,0,0
176,2015-03-01 03:33,.6,2,32.4,.6,1012.8,1019,99.3,0,0
176,2015-03-01 03:34,.6,2,32.8,.6,1012.7,1018.9,99.3,0,0
176,2015-03-01 03:35,.6,2,33.3,.6,1012.7,1018.9,99.3,0,0
176,2015-03-01 03:36,.6,2,33.6,.6,1012.6,1018.8,99.3,0,0
176,2015-03-01 03:37,.6,2,34,.6,1012.6,1018.8,99.3,0,0
176,2015-03-01 03:38,.6,2,35.2,.6,1012.6,1018.8,99.3,0,0
176,2015-03-01 03:39,.6,2,37.1,.5,1012.6,1018.8,99.3,0,0
176,2015-03-01 03:40,.6,2,37.2,.5,1012.5,1018.7,99.3,0,0
176,2015-03-01 03:41,.6,2,37.6,.5,1012.5,1018.7,99.3,0,0
176,2015-03-01 03:42,.6,2,39.1,.6,1012.4,1018.6,99.3,0,0
176,2015-03-01 03:43,.6,2,40.6,.6,1012.4,1018.6,99.3,0,0
176,2015-03-01 03:44,.6,2,39.2,.6,1012.4,1018.6,99.3,0,0
176,2015-03-01 03:45,.6,2,37.7,.6,1012.4,1018.6,99.3,0,0
176,2015-03-01 03:46,.6,2,36.6,.6,1012.4,1018.6,99.3,0,0
176,2015-03-01 03:47,.6,2,35.4,.7,1012.3,1018.5,99.3,0,0
176,2015-03-01 03:48,.5,2,33.2,.7,1012.3,1018.5,99.3,0,0
176,2015-03-01 03:49,.5,2,31.9,.7,1012.3,1018.5,99.3,0,0
176,2015-03-01 03:50,.6,2,30.5,.7,1012.3,1018.5,99.3,0,0
176,2015-03-01 03:51,.6,2,27.1,.7,1012.3,1018.5,99.3,0,0
176,2015-03-01 03:52,.6,2,25.1,.7,1012.4,1018.6,99.3,0,0
176,2015-03-01 03:53,.6,2,22.7,.7,1012.4,1018.6,99.3,0,0
176,2015-03-01 03:54,.6,2,22.6,.6,1012.4,1018.6,99.3,0,0
176,2015-03-01 03:55,.6,2,22.3,.6,1012.4,1018.6,99.3,0,0
176,2015-03-01 03:56,.6,2,22.4,.6,1012.3,1018.5,99.3,0,0
176,2015-03-01 03:57,.6,2,23.4,.6,1012.3,1018.5,99.3,0,0
176,2015-03-01 03:58,.6,2,25.8,.5,1012.3,1018.5,99.3,0,0
176,2015-03-01 03:59,.6,2,26.7,.5,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:00,.6,2,29.1,.5,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:01,.6,2,31.5,.4,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:02,.6,2,32.1,.4,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:03,.6,2,34.4,.3,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:04,.6,2,35.6,.3,1012.4,1018.6,99.3,0,0
176,2015-03-01 04:05,.6,2,36.8,.2,1012.4,1018.6,99.3,0,0
176,2015-03-01 04:06,.6,2,38.8,.2,1012.4,1018.6,99.3,0,0
176,2015-03-01 04:07,.6,2,39.4,.1,1012.4,1018.6,99.3,0,0
176,2015-03-01 04:08,.6,2,38.6,.1,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:09,.6,2,40,.1,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:10,.6,2,32.5,0,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:11,.7,2,0,0,1012.4,1018.6,99.3,0,0
176,2015-03-01 04:12,.7,2,0,0,1012.4,1018.6,99.3,0,0
176,2015-03-01 04:13,.7,2,0,0,1012.4,1018.6,99.3,0,0
176,2015-03-01 04:14,.7,2,0,0,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:15,.7,2,0,0,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:16,.7,2,0,0,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:17,.7,2,0,0,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:18,.7,2,0,0,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:19,.7,2,0,0,1012.4,1018.6,99.3,0,0
176,2015-03-01 04:20,.7,2,0,0,1012.4,1018.6,99.3,0,0
176,2015-03-01 04:21,.7,2,0,0,1012.4,1018.6,99.3,0,0
176,2015-03-01 04:22,.7,2,0,0,1012.4,1018.6,99.3,0,0
176,2015-03-01 04:23,.7,2,0,0,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:24,.7,2,0,0,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:25,.7,2,0,0,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:26,.7,2,357.6,0,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:27,.7,2,344.1,.1,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:28,.7,2,339.9,.2,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:29,.7,2,339.8,.2,1012.3,1018.5,99.3,0,0
176,2015-03-01 04:30,.8,2,345.1,.2,1012.2,1018.4,99.3,0,0
176,2015-03-01 04:31,.8,2,353.1,.3,1012.2,1018.4,99.3,0,0
176,2015-03-01 04:32,.8,2,358.7,.3,1012.2,1018.4,99.3,0,0
176,2015-03-01 04:33,.8,2,5,.3,1012.1,1018.3,99.3,0,0
176,2015-03-01 04:34,.8,2,9.8,.4,1012.1,1018.3,99.3,0,0
176,2015-03-01 04:35,.8,2,12.2,.4,1012.2,1018.4,99.3,0,0
176,2015-03-01 04:36,.8,2,15.2,.5,1012.2,1018.4,99.3,0,0
176,2015-03-01 04:37,.8,2,20.7,.6,1012.2,1018.4,99.3,0,0
176,2015-03-01 04:38,.8,2,25.3,.6,1012.2,1018.4,99.3,0,0
176,2015-03-01 04:39,.8,2,29.8,.6,1012.1,1018.3,99.3,0,0
176,2015-03-01 04:40,.8,2,33.2,.6,1012.1,1018.3,99.3,0,0
176,2015-03-01 04:41,.8,2,29.1,.7,1012.2,1018.4,99.3,0,0
176,2015-03-01 04:42,.8,2,22.2,.7,1012.2,1018.4,99.3,0,0
176,2015-03-01 04:43,.8,2,19,.7,1012.2,1018.4,99.3,0,0
176,2015-03-01 04:44,.8,2,15.2,.6,1012.2,1018.4,99.3,0,0
176,2015-03-01 04:45,.8,2,18.6,.5,1012.2,1018.4,99.3,0,0
176,2015-03-01 04:46,.8,2,15.9,.5,1012.2,1018.4,99.4,0,0
176,2015-03-01 04:47,.8,2,13.5,.4,1012.2,1018.4,99.3,0,0
176,2015-03-01 04:48,.8,2,12.9,.4,1012.2,1018.4,99.4,0,0
176,2015-03-01 04:49,.9,2,12,.4,1012.1,1018.3,99.3,0,0
176,2015-03-01 04:50,.9,2,8.1,.4,1012.1,1018.3,99.3,0,0
176,2015-03-01 04:51,.9,2,13.5,.4,1012.1,1018.3,99.3,0,0
176,2015-03-01 04:52,.9,2,22.9,.4,1012.1,1018.3,99.3,0,0
176,2015-03-01 04:53,.9,2,27.7,.4,1012.1,1018.3,99.3,0,0
176,2015-03-01 04:54,.8,2,27.7,.4,1012,1018.2,99.3,0,0
176,2015-03-01 04:55,.8,2,24,.4,1012,1018.2,99.3,0,0
176,2015-03-01 04:56,.8,2,34.9,.4,1012,1018.2,99.3,0,0
176,2015-03-01 04:57,.8,2,47.1,.4,1012,1018.2,99.3,0,0
176,2015-03-01 04:58,.8,2,58.9,.4,1012,1018.2,99.3,0,0
176,2015-03-01 04:59,.8,2,67.9,.4,1012,1018.2,99.3,0,0
176,2015-03-01 05:00,.8,2,76.1,.4,1012,1018.2,99.4,0,0
176,2015-03-01 05:01,.8,2,84.5,.3,1012,1018.2,99.3,0,0
176,2015-03-01 05:02,.8,2,88,.3,1012,1018.2,99.3,0,0
176,2015-03-01 05:03,.8,2,91.1,.3,1012,1018.2,99.3,0,0
176,2015-03-01 05:04,.8,2,91.1,.3,1012,1018.2,99.3,0,0
176,2015-03-01 05:05,.8,2,91.1,.3,1012,1018.2,99.3,0,0
176,2015-03-01 05:06,.8,2,87.6,.2,1012.1,1018.3,99.3,0,0
176,2015-03-01 05:07,.8,2,85,.2,1012,1018.2,99.3,0,0
176,2015-03-01 05:08,.9,2,66.2,.1,1012,1018.2,99.3,0,0
176,2015-03-01 05:09,.9,2,46.3,.1,1012,1018.2,99.3,0,0
176,2015-03-01 05:10,.9,2,33.9,.2,1012,1018.2,99.3,0,0
176,2015-03-01 05:11,.9,2,18.8,.2,1012,1018.2,99.3,0,0
176,2015-03-01 05:12,.9,2,12.9,.2,1012,1018.2,99.3,0,0
176,2015-03-01 05:13,.9,2,13.2,.2,1012,1018.2,99.3,0,0
176,2015-03-01 05:14,.9,2,6.6,.3,1012.1,1018.3,99.3,0,0
176,2015-03-01 05:15,.9,2,358.6,.4,1012.1,1018.3,99.3,0,0
176,2015-03-01 05:16,1,2,351.6,.6,1012.1,1018.3,99.3,0,0
176,2015-03-01 05:17,1,2,345.5,.9,1012.1,1018.3,99.4,0,0
176,2015-03-01 05:18,1.1,2,341.2,1,1012.1,1018.3,99.3,0,0
176,2015-03-01 05:19,1.1,2,332.4,1.1,1012.1,1018.3,99.3,0,0
176,2015-03-01 05:20,1.1,2,322.9,1.2,1012.1,1018.3,99.3,0,0
176,2015-03-01 05:21,1.2,2,312.4,1.3,1012.1,1018.3,99.3,0,0
176,2015-03-01 05:22,1.2,2,304.8,1.4,1012.1,1018.3,99.4,0,0
176,2015-03-01 05:23,1.2,2,297.6,1.4,1012,1018.2,99.3,0,0
176,2015-03-01 05:24,1.2,2,293.1,1.4,1012,1018.2,99.3,0,0
176,2015-03-01 05:25,1.2,2,294.1,1.4,1011.9,1018.1,99.3,0,0
176,2015-03-01 05:26,1.2,2,295.4,1.2,1011.9,1018.1,99.3,0,0
176,2015-03-01 05:27,1.2,2,295.9,1,1011.9,1018.1,99.3,0,0
176,2015-03-01 05:28,1.2,2,296.1,.9,1011.8,1018,99.3,0,0
176,2015-03-01 05:29,1.2,2,298.8,.9,1011.8,1018,99.3,0,0
176,2015-03-01 05:30,1.2,2,298.4,.9,1011.8,1018,99.3,0,0
