,from,to,cost
7609,1090010300,1090010300,0
7610,1100032700,1100032800,2496
7611,1100032700,1090011600,10
7612,1100032700,1090009500,10
7613,1100032700,1090010000,10
7614,1100032700,1100032700,0
7615,1150016900,1150016800,1465
7616,1150016900,1150013600,10
7617,1150016900,1150014500,10
7618,1150016900,1150016900,0
7619,1150019500,1150019400,1147
7620,1150019500,1150086600,10
7621,1150019500,1150019500,0
7622,1150019500,1150016800,10
7623,1150020200,1150020300,1591
7624,1150020200,1150020200,0
7625,1150020200,1150020900,10
7626,1150020200,1150020600,10
7627,1150016800,1150016900,755
7628,1150016800,1150086600,10
7629,1150016800,1150019500,10
7630,1150016800,1150016800,0
7631,1150020900,1150020800,388
7632,1150020900,1150020200,10
7633,1150020900,1150020900,0
7634,1150020900,1150020600,10
7635,1150020800,1150020900,388
7636,1150020800,1150021300,10
7637,1150020800,1150020400,10
7638,1150020800,1150020800,0
7639,1150020700,1150020600,301
7640,1150020700,1150020700,0
7641,1150020700,1150020000,10
7642,1150015900,1150015800,1555
7643,1150015900,1150016700,10
7644,1150015900,1150014600,10
7645,1150015900,1150012600,10
7646,1150015900,1150015900,0
7647,1150015900,1150014900,10
7648,1150019000,1150019100,521
7649,1150019000,1150019700,10
7650,1150019000,1150018800,10
7651,1150019000,1150019000,0
7652,1150017600,1150017700,288
7653,1150017600,1150019100,10
7654,1150017600,1150017600,0
7655,1150017600,1150018100,10
7656,1130010900,1130011000,1938
7657,1130010900,1130011700,10
7658,1130010900,1130014800,10
7659,1130010900,1130010900,0
7660,1130010900,1130012800,10
7661,1020015900,1020016000,321
7662,1020015900,1020015900,0
7663,1020015900,1130008600,10
7664,1020013100,1020013200,134
7665,1020013100,1020013100,0
7666,1020013100,1020014000,10
7667,1020013100,1020015200,10
7668,1020013100,1020012900,10
7669,1020012600,1020012500,1619
7670,1020012600,1020012600,0
7671,1020012600,1020011300,10
7672,1020012600,1020009300,10
7673,1020012600,1020014200,10
7674,1020014000,1020013900,475
7675,1020014000,1020013100,10
7676,1020014000,1020014000,0
7677,1020014000,1020015200,10
7678,1020014000,1020012900,10
7679,1020015400,1020015300,781
7680,1020015400,1020013900,10
7681,1020015400,1020015400,0
7682,1020015400,1020013700,10
7683,1020015400,1020016800,10
7684,1020016000,1020015900,875
7685,1020016000,1020015300,10
7686,1020016000,1020016000,0
7687,1130012800,1130012700,382
7688,1130012800,1130011700,10
7689,1130012800,1130014800,10
7690,1130012800,1130010900,10
7691,1130012800,1130012800,0
7692,1005009200,1005009300,885
7693,1005009200,1020012500,10
7694,1005009200,1020013200,10
7695,1005009200,1005009200,0
7696,1000020600,1000020500,153
7697,1000020600,1000020600,0
7698,1000020600,1000016900,10
7699,1000020600,1000021100,10
7700,1000020500,1000020600,153
7701,1000020500,1000020500,0
7702,1000020500,1000019702,10
7703,1000020500,1000020400,10
7704,1230026700,1230026800,751
7705,1230026700,1230026700,0
7706,1230026700,1230029400,10
7707,1230026700,1230028100,10
7708,1230020700,1230020800,733
7709,1230020700,1230020700,0
7710,1230020700,1230026800,10
7711,1230020700,1230024400,10
7712,1230020700,1230022100,10
7713,1230017100,1230017200,1600
7714,1230017100,1230017100,0
7715,1230017100,1230020800,10
7716,1230017100,1230002900,10
7717,1230017100,1230003200,10
7718,1230016600,1230016500,1457
7719,1230016600,1230016600,0
7720,1230016600,1230017200,10
7721,1230016600,1230018200,10
7722,1230016600,1230014500,10
7723,1230019000,1230018900,1455
7724,1230019000,1230019000,0
7725,1230019000,1230016500,10
7726,1230019000,1230019400,10
7727,1230019000,1230016100,10
7728,1230022600,1230022500,2276
7729,1230022600,1230019100,10
7730,1230022600,1230022600,0
7731,1230022600,1230018900,10
7732,1230027800,1230027700,613
7733,1230027800,1230027800,0
7734,1230027800,1230022500,10
7735,1230027800,1230025100,10
7736,1230027800,1230024500,10
7737,1230027700,1230027800,3361
7738,1230027700,1230027700,0
7739,1230027700,1230004400,10
7740,1230027700,1230004000,10
7741,1230027700,1230028500,10
7742,1230022500,1230022600,578
7743,1230022500,1230027800,10
7744,1230022500,1230022500,0
7745,1230022500,1230025100,10
7746,1230022500,1230024500,10
7747,1230018900,1230019000,1653
7748,1230018900,1230019100,10
7749,1230018900,1230022600,10
7750,1230018900,1230018900,0
7751,1230016500,1230016600,831
7752,1230016500,1230019000,10
7753,1230016500,1230016500,0
7754,1230016500,1230019400,10
7755,1230016500,1230016100,10
7756,1230017200,1230017100,968
7757,1230017200,1230016600,10
7758,1230017200,1230017200,0
7759,1230017200,1230018200,10
7760,1230017200,1230014500,10
7761,1230026800,1230026700,751
7762,1230026800,1230020700,10
7763,1230026800,1230026800,0
7764,1230026800,1230024400,10
7765,1230026800,1230022100,10
7766,1180024900,1180024800,3277
7767,1180024900,1180000900,10
7768,1180024900,1180024900,0
7769,1180024900,1180016200,10
7770,1180024900,1180018400,10
7771,1180024900,1180020700,10
7772,1180034300,1180034200,854
7773,1180034300,1180030100,10
7774,1180034300,1180029700,10
7775,1180034300,1180034300,0
7776,1180034300,1180024800,10
7777,1180034200,1180034300,1590
7778,1180034200,1180036600,10
7779,1180034200,1180034200,0
7780,1150007000,1150007100,3877
7781,1150007000,1150007300,10
7782,1150007000,1150006700,10
7783,1150007000,1150007000,0
7784,1150007000,1150006500,10
7785,1170003700,1170003800,1899
7786,1170003700,1170003700,0
7787,1170003500,1170003600,669
7788,1170003500,1170003500,0
7789,1170003500,1170003800,10
7790,1170003500,1170004400,10
7791,1170003500,1170002900,10
7792,1170003600,1170003500,1340
7793,1170003600,1170002700,10
7794,1170003600,1170004800,10
7795,1170003600,1170003600,0
7796,1170003300,1170003400,757
7797,1170003300,1170004200,10
7798,1170003300,1170003300,0
7799,3201504800,3201504900,1990
7800,3201504800,3201504800,0
7801,3201504800,3201508900,10
7802,1170009600,1170009500,1029
7803,1170009600,1170009600,0
7804,1170009600,1170007500,10
7805,3201509100,3201509000,481
7806,3201509100,1170009900,10
7807,3201509100,3201509100,0
7808,3201509100,1170009500,10
7809,3201509000,3201509100,481
7810,3201509000,3201509000,0
7811,1170009500,1170009600,1038
7812,1170009500,1170009900,10
7813,1170009500,3201509100,10
7814,1170009500,1170009500,0
7815,3201504900,3201504800,532
7816,3201504900,1170004600,10
7817,3201504900,3201504900,0
7818,1020007600,1020007500,801
7819,1020007600,1020007600,0
7820,1020007600,1020006300,10
7821,1020007600,1020006800,10
7822,1020006300,1020006400,353
7823,1020006300,1020007600,10
7824,1020006300,1020006300,0
7825,1020006300,1020006800,10
7826,1070015800,1070015700,1803
7827,1070015800,1070015800,0
7828,1070015800,1070013100,10
7829,1070015800,1070013400,10
7830,1070006700,1070006800,283
7831,1070006700,1070007800,10
7832,1070006700,1070006300,10
7833,1070006700,1070006700,0
7834,1070002500,1070002600,917
7835,1070002500,1070002500,0
7836,1070002500,1070004600,10
7837,1070002500,1070003800,10
7838,1070002500,1070003500,10
7839,1070001900,1070002000,1251
7840,1070001900,1070001900,0
7841,1070001900,1070002600,10
7842,1070001900,1070002200,10
7843,1070002000,1070001900,1094
7844,1070002000,1010020100,10
7845,1070002000,1070002000,0
7846,1070002000,1050000500,10
7847,1070002000,1000002300,10
7848,1070002000,1050008300,10
7849,1070002600,1070002500,1438
7850,1070002600,1070001900,10
7851,1070002600,1070002600,0
7852,1070002600,1070002200,10
7853,1070005600,1070005500,321
7854,1070005600,1070004500,10
7855,1070005600,1070005600,0
7856,1060011500,1060011600,571
7857,1060011500,1060010900,10
7858,1060011500,1060012600,10
7859,1060011500,1060010500,10
7860,1060011500,1060011500,0
7861,1060011500,1060012200,10
7862,1060010800,1060010700,648
7863,1060010800,1060009100,10
7864,1060010800,1060010800,0
7865,1060010800,1060011200,10
7866,1060013000,1060012900,638
7867,1060013000,1060012100,10
7868,1060013000,1060013000,0
7869,1060013000,1060013400,10
7870,1060013000,1060011300,10
7871,1220031600,1220031700,304
7872,1220031600,1220031600,0
7873,1220031600,1230026500,10
7874,1220031600,1230029600,10
7875,1220030800,1220030900,1683
7876,1220030800,1220030800,0
7877,1220030800,1220031500,10
7878,1220030800,1220003300,10
7879,1220030800,1220004100,10
7880,1220030000,1220030100,900
7881,1220030000,1220030000,0
7882,1220030000,1220030900,10
7883,1220030000,1220029200,10
7884,1220030000,1220031900,10
7885,1220028300,1220028200,824
7886,1220028300,1220026200,10
7887,1220028300,1220029700,10
7888,1220028300,1220027200,10
7889,1220028300,1220028300,0
7890,1220030100,1220030000,900
7891,1220030100,1220029000,10
7892,1220030100,1220030100,0
7893,1220030100,1220027600,10
7894,1220030100,1220031100,10
7895,1220031700,1220031600,919
7896,1220031700,1220031400,10
7897,1220031700,1220031700,0
7898,1220031700,1220032500,10
7899,1200011300,1200011400,3149
7900,1200011300,1200011300,0
7901,1200011300,1200010300,10
7902,1200011300,1200011100,10
7903,1200006900,1200007000,1184
7904,1200006900,1200006900,0
7905,1200006900,1200010600,10
7906,1200006900,1200009600,10
7907,1200005500,1200005600,1532
7908,1200005500,1200005500,0
7909,1200005500,1200007000,10
7910,1200005500,1200008200,10
7911,1200005500,1200005300,10
7912,1200004300,1200004400,1337
7913,1200004300,1200006800,10
7914,1200004300,1200004900,10
7915,1200004300,1200004300,0
7916,1200004300,1200005600,10
7917,1200010600,1200010500,625
7918,1200010600,1200006900,10
7919,1200010600,1200010600,0
7920,1200010600,1200009600,10
7921,1200011400,1200011300,503
7922,1200011400,1200011800,10
7923,1200011400,1200010500,10
7924,1200011400,1200011400,0
7925,1200011400,1200009900,10
7926,1060015000,1060014900,318
7927,1060015000,1060015000,0
7928,1060015000,1060017600,10
7929,1060015000,1060013700,10
7930,1060015000,1050020900,10
7931,1060016200,1060016100,2385
7932,1060016200,1060016200,0
7933,1060016200,1060015300,10
7934,1060016200,1060014300,10
7935,1060017000,1060016900,1080
7936,1060017000,1060017000,0
7937,1060017000,1060016100,10
7938,1060017000,1060015900,10
7939,1060017000,1060017400,10
7940,1060016100,1060016200,850
7941,1060016100,1060017000,10
7942,1060016100,1060016100,0
7943,1060016100,1060015900,10
7944,1060016100,1060017400,10
7945,1160010100,1160010200,979
7946,1160010100,1160000800,10
7947,1160010100,1160000500,10
7948,1160010100,1160010100,0
7949,1160010000,1160009900,1584
7950,1160010000,1160009700,10
7951,1160010000,1160010000,0
7952,1160010200,1160010100,1387
7953,1160010200,1160009900,10
7954,1160010200,1160010200,0
7955,1070000200,1070000100,7675
7956,1070000200,1050003200,10
7957,1070000200,1070000600,10
7958,1070000200,1070000200,0
7959,1060006800,1060006700,3004
7960,1060006800,1060006800,0
7961,1060006800,1070001500,10
7962,1060006700,1060006800,4137
7963,1060006700,1060006700,0
7964,1070001500,1070001600,2116
7965,1070001500,1060006800,10
7966,1070001500,1070001500,0
7967,1070010600,1070010500,1299
7968,1070010600,1070010600,0
7969,1070010600,1070010800,10
7970,1000016900,1000017000,4152
7971,1000016900,1000020600,10
7972,1000016900,1000016900,0
7973,1000016900,1000021100,10
7974,1000021100,1000021200,5301
7975,1000021100,1000020600,10
7976,1000021100,1000016900,10
7977,1000021100,1000021100,0
7978,1070010900,1070011000,1896
7979,1070010900,1070010700,10
7980,1070010900,1070010900,0
7981,1070010900,1070012200,10
7982,1070010900,1070009500,10
7983,1000018400,1000018300,1242
7984,1000018400,1000018400,0
7985,1000018400,1000013900,10
7986,1110015900,1110016000,1472
7987,1110015900,1110016200,10
7988,1110015900,1110015900,0
7989,1220002500,1220002500,0
7990,1110013600,1110013500,1901
7991,1110013600,1110013600,0
7992,1110013600,3201507700,10
7993,1110013600,1110013200,10
7994,1110013600,1110012100,10
7995,1050011200,1050011100,2306
7996,1050011200,1050011200,0
7997,1050011200,1050009700,10
7998,1050011200,1050012200,10
7999,1050011200,1050009100,10
8000,1050012700,1050012800,1084
8001,1050012700,1060000600,10
8002,1050012700,1060000300,10
8003,1050012700,1060008300,10
8004,1050012700,1050012700,0
8005,1050011300,1050011400,1841
8006,1050011300,1050011600,10
8007,1050011300,1050011300,0
8008,1050011300,1050009500,10
8009,1050011100,1050011200,952
8010,1050011100,1050011400,10
8011,1050011100,1050011100,0
8012,1050011100,1050013000,10
8013,1050011100,1050009900,10
8014,1050009700,1050009800,675
8015,1050009700,1050011200,10
8016,1050009700,1050009700,0
8017,1050009700,1050012200,10
8018,1050009700,1050009100,10
8019,1000008000,1000007900,1855
8020,1000008000,1000008000,0
8021,1000008000,1120006300,10
8022,1000008000,1120010600,10
8023,1000008000,1000003500,10
8024,1000012600,1000012500,358
8025,1000012600,1000012600,0
8026,1000012600,1000011300,10
8027,1000012600,1000010100,10
8028,1000012100,1000012200,961
8029,1000012100,1000012100,0
8030,1000012100,1000014400,10
8031,1000012100,1000011500,10
8032,1000012100,1000011100,10
8033,1000012500,1000012600,972
8034,1000012500,1000011700,10
8035,1000012500,1000012500,0
8036,1000012500,1000015400,10
8037,1000010100,1000010200,1157
8038,1000010100,1000012600,10
8039,1000010100,1000011300,10
8040,1000010100,1000010100,0
8041,1210023700,1210023600,1048
8042,1210023700,1210023700,0
8043,1210023700,1210022600,10
8044,1210024500,1210024400,234
8045,1210024500,1210024500,0
8046,1210024500,1210025900,10
8047,1210025500,1210025400,3216
8048,1210025500,1210025500,0
8049,1210025500,1210024400,10
8050,1210025500,1210023000,10
8051,1210025900,1210025800,2454
8052,1210025900,1210024500,10
8053,1210025900,1210025900,0
8054,1210024800,1210024900,3772
8055,1210024800,1210025800,10
8056,1210024800,1210024800,0
8057,1210024800,1210025200,10
8058,1210024800,1210026300,10
8059,1210022600,1210022700,1385
8060,1210022600,1210023700,10
8061,1210022600,1210022600,0
8062,1210022900,1210022800,1388
8063,1210022900,1210021200,10
8064,1210022900,1210022700,10
8065,1210022900,1210022900,0
8066,1030013100,1030013200,684
8067,1030013100,1030014800,10
8068,1030013100,1030013100,0
8069,1030013100,1030014400,10
8070,1030013100,1030013900,10
8071,1030019000,1030018900,525
8072,1030019000,1030016500,10
8073,1030019000,1030019000,0
8074,1080011000,1080010900,1773
8075,1080011000,1080010700,10
8076,1080011000,1080011000,0
8077,1080011000,1080012000,10
8078,1080011000,1080010100,10
8079,1070004800,1070004700,1024
8080,1070004800,1070004800,0
8081,1070004800,1070005800,10
8082,1220021900,1220021800,947
8083,1220021900,1220021300,10
8084,1220021900,1220018400,10
8085,1220021900,1220018200,10
8086,1220021900,1220021900,0
8087,1060009400,1060009300,398
8088,1060009400,1060009400,0
8089,1060009400,1060009200,10
8090,1060009400,1060000800,10
8091,1060009400,1060000500,10
8092,1030010000,1030009900,839
8093,1030010000,1030010000,0
8094,1030010000,1030010200,10
8095,1240012200,1240012100,662
8096,1240012200,1240012200,0
8097,1240012200,1240011600,10
8098,1240012200,1240010500,10
8099,1240012200,1240010700,10
8100,1180033300,1180033200,387
8101,1180033300,1180033300,0
8102,1180033300,1180031400,10
8103,1180033300,1180038100,10
8104,1180033300,1180029200,10
8105,1160009600,1160009500,3091
8106,1160009600,1160008100,10
8107,1160009600,1160009600,0
8108,1160009600,1160001200,10
8109,1160009600,1170001300,10
8110,1180039000,1180039100,1126
8111,1180039000,1180039000,0
8112,1180039000,1180040700,10
8113,1180039000,1180040200,10
8114,1100029500,1100029600,1258
8115,1100029500,1100030400,10
8116,1100029500,1100029100,10
8117,1100029500,1100029500,0
8118,1090005500,1090005600,1633
8119,1090005500,1090005500,0
8120,1090005500,1090005800,10
8121,1080012400,1080012300,554
8122,1080012400,1080010300,10
8123,1080012400,1080012400,0
8124,1080012400,1080010900,10
8125,1080012400,1080012600,10
8126,1080012400,1080011100,10
8127,1020021500,1020021600,3757
8128,1020021500,1020021500,0
8129,1020021500,1010001400,10
8130,1020021500,1010000300,10
8131,1220022900,1220023000,2930
8132,1220022900,1220022900,0
8133,1220022900,1220026300,10
8134,1220022900,1220024000,10
8135,1220022900,1220025300,10
8136,1040016700,1040016600,1678
8137,1040016700,1040016100,10
8138,1040016700,1040015800,10
8139,1040016700,1040016700,0
8140,1040016700,1040015200,10
8141,1050007400,1050007300,484
8142,1050007400,1050007400,0
8143,1050007400,1050007100,10
8144,1050007400,1050009200,10
8145,1050007400,1050004900,10
8146,1050011000,1050010900,404
8147,1050011000,1050011000,0
8148,1050011000,1050010700,10
8149,1180031100,1180031000,1231
8150,1180031100,1180031100,0
8151,1180031100,1180025600,10
8152,1180031100,1180028700,10
8153,1180031100,1180027200,10
8154,1180038200,1180038300,818
8155,1180038200,1180040300,10
8156,1180038200,1180038200,0
8157,1180038200,1180038400,10
8158,1180038200,1180040100,10
8159,1180035000,1180035100,2282
8160,1180035000,1180038300,10
8161,1180035000,1180035000,0
8162,1180031000,1180031100,777
8163,1180031000,1180031800,10
8164,1180031000,1180034100,10
8165,1180031000,1180035100,10
8166,1180031000,1180031000,0
8167,1180007600,1180007700,607
8168,1180007600,1160012500,10
8169,1180007600,1180009900,10
8170,1180007600,1180007600,0
8171,1180007600,1180010100,10
8172,1180006700,1180006600,429
8173,1180006700,1180006200,10
8174,1180006700,1180006700,0
8175,1180006700,1180006000,10
8176,1180006700,1180006900,10
8177,1130010000,1130009900,444
8178,1130010000,1130008000,10
8179,1130010000,1130010000,0
8180,1130010000,1130009200,10
8181,1130010000,1130008100,10
8182,1100028300,1100028400,379
8183,1100028300,1100030000,10
8184,1100028300,1100028300,0
8185,1090001900,1090002000,424
8186,1090001900,1090002400,10
8187,1090001900,1090001900,0
8188,1080006900,1080007000,185
8189,1080006900,1080007200,10
8190,1080006900,1080006900,0
8191,1220019100,1220019000,561
8192,1220019100,1220013400,10
8193,1220019100,1220019900,10
8194,1220019100,1220019100,0
8195,1220019100,1220016600,10
8196,1220020900,1220020800,1254
8197,1220020900,1220020900,0
8198,1220020900,1220019000,10
8199,1220020900,1220016000,10
8200,1220020900,1220021500,10
8201,1220015400,1220015500,693
8202,1220015400,1220016700,10
8203,1220015400,1220015400,0
8204,1230017500,1230017600,1845
8205,1230017500,1230019200,10
8206,1230017500,1220025600,10
8207,1230017500,1230017500,0
8208,1090011900,1090012000,2326
8209,1090011900,1090012800,10
8210,1090011900,1090011900,0
8211,1090011900,1090012100,10
8212,1090003700,1090003800,1213
8213,1090003700,1090005100,10
8214,1090003700,1090005600,10
8215,1090003700,1090007200,10
8216,1090003700,1090003700,0
8217,1080001300,1080001400,883
8218,1080001300,1080002800,10
8219,1080001300,1070018300,10
8220,1080001300,1080001300,0
8221,1080001300,1080002200,10
8222,1080001300,1080001900,10
8223,1220033600,1220033700,912
8224,1220033600,1220033600,0
8225,1220033600,1220034300,10
8226,1220033600,1220033000,10
8227,1220033600,1220035300,10
8228,1130011600,1130011500,585
8229,1130011600,1130009900,10
8230,1130011600,1130011800,10
8231,1130011600,1130011600,0
8232,1130011600,1130010700,10
8233,1030009700,1030009800,1373
8234,1030009700,1030008900,10
8235,1030009700,1030009700,0
8236,1000007100,1000007200,264
8237,1000007100,1000007100,0
8238,1000007100,1000010800,10
8239,1130014400,1130014300,3782
8240,1130014400,1130002400,10
8241,1130014400,1130001900,10
8242,1130014400,1130014400,0
8243,1230018600,1230018500,975
8244,1230018600,1230014700,10
8245,1230018600,1230018600,0
8246,1230018600,1230018400,10
8247,1230018600,1230015700,10
8248,1240008400,1240008300,1974
8249,1240008400,1240005500,10
8250,1240008400,1240008400,0
8251,1240008400,1240006200,10
8252,1100005400,1100005300,2318
8253,1100005400,1100005400,0
8254,1100005400,1100004700,10
8255,1100002500,1100002600,4746
8256,1100002500,1100003000,10
8257,1100002500,1100002500,0
8258,1100002500,1100025800,10
8259,1050000300,1060004100,10
8260,1050000300,1050000300,0
8261,1060005500,1060005400,140
8262,1060005500,1060005500,0
8263,1060005500,1060005000,10
8264,1060005500,1060018500,10
8265,1060005500,1060020200,10
8266,1100000400,1100000300,928
8267,1100000400,1100000400,0
8268,1100000400,1060005900,10
8269,1100000400,1100008000,10
8270,1100000400,1100007700,10
8271,1100000800,1100000700,408
8272,1100000800,1100000800,0
8273,1100000800,1100000300,10
8274,1100002400,1100002300,229
8275,1100002400,1100002400,0
8276,1100002400,1100002100,10
8277,1100002300,1100002400,229
8278,1100002300,1100024000,10
8279,1100002300,1100023100,10
8280,1100002300,1100002800,10
8281,1100002300,1100002300,0
8282,1060005400,1060005500,949
8283,1060005400,1060006000,10
8284,1060005400,1060005400,0
8285,1060005400,1060017500,10
8286,1060003700,1060003800,440
8287,1060003700,1060004300,10
8288,1060003700,1060003700,0
8289,1060000700,1060000800,1678
8290,1060000700,1060001000,10
8291,1060000700,1060000700,0
8292,1060000700,1060010700,10
8293,1060000700,1060011600,10
8294,1100010700,1100010800,624
8295,1100010700,1100010700,0
8296,1010003700,1010003800,981
8297,1010003700,1010003700,0
8298,1010003700,1010008800,10
8299,1010003700,1010008200,10
8300,1010003700,1010006900,10
8301,1010008800,1010008700,664
8302,1010008800,1010003700,10
8303,1010008800,1010008800,0
8304,1010008800,1010008200,10
8305,1010008800,1010006900,10
8306,3201509900,3201509800,1903
8307,3201509900,1170008800,10
8308,3201509900,1170006700,10
8309,3201509900,3201510000,10
8310,3201509900,3201509900,0
8311,3201509700,3201509600,941
8312,3201509700,3201509800,10
8313,3201509700,3201509700,0
8314,3201509700,1170007700,10
8315,3201509700,1170010000,10
8316,1030008000,1030007900,837
8317,1030008000,1030008400,10
8318,1030008000,1030008000,0
8319,1030008000,1030006500,10
8320,1030004300,1030004400,2322
8321,1030004300,1030007800,10
8322,1030004300,1030002000,10
8323,1030004300,1030004300,0
8324,1030004300,1030007900,10
8325,1010010200,1010010100,360
8326,1010010200,1010009400,10
8327,1010010200,1010010200,0
8328,1010010200,1010007900,10
8329,1210010600,1210010700,1516
8330,1210010600,1220007100,10
8331,1210010600,1220006400,10
8332,1210010600,1220007300,10
8333,1210010600,1210010600,0
8334,1230011200,1230011100,757
8335,1230011200,1230011200,0
8336,1230011200,1230008500,10
8337,1230011200,1230009500,10
8338,1230020600,1230020500,1441
8339,1230020600,1230020600,0
8340,1230020600,1230018300,10
8341,1230020600,1230017900,10
8342,1230020600,1230021000,10
8343,1040015700,1040015600,616
8344,1040015700,1040014600,10
8345,1040015700,1040015700,0
8346,1040015700,1040004700,10
8347,1040015700,1040005000,10
8348,1040016900,1040016800,974
8349,1040016900,1040016300,10
8350,1040016900,1040016000,10
8351,1040016900,1040015600,10
8352,1040016900,1040016900,0
8353,1210012800,1210012900,1659
8354,1210012800,1210016900,10
8355,1210012800,1210012800,0
8356,1210012800,1210013800,10
8357,1210012800,1210014900,10
8358,1120011700,1120011800,663
8359,1120011700,1120012800,10
8360,1120011700,1120011700,0
8361,1120011700,1120013200,10
8362,1120011700,1120012100,10
8363,1120007800,1120007700,462
8364,1120007800,1120008000,10
8365,1120007800,1120006100,10
8366,1120007800,1120007800,0
8367,1140004500,1140004600,1550
8368,1140004500,1140004500,0
8369,1140004500,1140004300,10
8370,1140006400,1140006400,0
8371,1140015200,1140015200,0
8372,1140017800,1140017800,0
8373,1140017800,1140039600,10
8374,1140026600,1140026600,0
8375,1140019900,1140020000,186
8376,1140019900,1140019900,0
8377,1140019900,1140022000,10
8378,1140019900,1140019600,10
8379,1140025200,1140025200,0
8380,1140027000,1140025900,10
8381,1140027000,1140027000,0
8382,1140007100,1140007100,0
8383,1030019700,1030019800,334
8384,1030019700,1050006000,10
8385,1030019700,1030019700,0
8386,1030019700,1050005600,10
8387,1030019700,1030020400,10
8388,1180019700,1180019600,557
8389,1180019700,1180018800,10
8390,1180019700,1180019700,0
8391,1180019700,1180016000,10
8392,1180019700,1180021500,10
8393,1210018500,1210018400,578
8394,1210018500,1210018500,0
8395,1210018500,1210016000,10
8396,1210018500,1210017500,10
8397,1210025100,1210025000,382
8398,1210025100,1210025100,0
8399,1210025100,1210021800,10
8400,1210025100,1210024900,10
8401,1210025100,1210023600,10
8402,1210016000,1210016100,366
8403,1210016000,1210018500,10
8404,1210016000,1210016000,0
8405,1210016000,1210017500,10
8406,1220013800,1220013900,1323
8407,1220013800,1220020300,10
8408,1220013800,1220013800,0
8409,1220013800,1220018900,10
8410,1220013800,1220017000,10
8411,1210011900,1210011800,1756
8412,1210011900,1210011100,10
8413,1210011900,1210009900,10
8414,1210011900,1210011900,0
8415,1210015700,1210015600,1693
8416,1210015700,1210015700,0
8417,1210015700,1210011800,10
8418,1210015700,1210013000,10
8419,1210015700,1210013900,10
8420,1090010400,1090010300,445
8421,1090010400,1090011000,10
8422,1090010400,1090008900,10
8423,1090010400,1090010400,0
8424,1090010400,1090009900,10
8425,1090010100,1090010200,238
8426,1090010100,3201500900,10
8427,1090010100,1090010100,0
8428,1090010100,1090010300,10
8429,1090009700,1090009800,649
8430,1090009700,1090010800,10
8431,1090009700,1090009300,10
8432,1090009700,1090009700,0
8433,1090009700,1090010200,10
8434,1080013400,1080013300,1632
8435,1080013400,1080013400,0
8436,1080013400,1090009800,10
8437,1080013400,1090009100,10
8438,1080013400,1090011200,10
8439,1090009900,1090010000,1271
8440,1090009900,1090011000,10
8441,1090009900,1090008900,10
8442,1090009900,1090010400,10
8443,1090009900,1090009900,0
8444,1150020300,1150020200,320
8445,1150020300,1150020300,0
8446,1150020300,1150019400,10
8447,1150020300,1150004000,10
8448,1150020300,1150003700,10
8449,1150019400,1150019500,1340
8450,1150019400,1150020300,10
8451,1150019400,1150019400,0
8452,1150019400,1150004000,10
8453,1150019400,1150003700,10
8454,1150019100,1150019000,572
8455,1150019100,1150019100,0
8456,1150019100,1150017600,10
8457,1150019100,1150018100,10
8458,1150015800,1150015900,1669
8459,1150015800,1150017900,10
8460,1150015800,1150017700,10
8461,1150015800,1150015800,0
8462,1130014900,1130015000,2138
8463,1130014900,1130014900,0
8464,1130014900,1130016100,10
8465,1130014900,1130003200,10
8466,1130014900,1130003000,10
8467,1130012700,1130012800,382
8468,1130012700,1130012700,0
8469,1130012700,1130015000,10
8470,1130008500,1130008600,973
8471,1130008500,1130001100,10
8472,1130008500,1130001800,10
8473,1130008500,1130009400,10
8474,1130008500,1130008500,0
8475,1130008500,1130011000,10
8476,1020015300,1020015400,331
8477,1020015300,1020015300,0
8478,1020015300,1020016000,10
8479,1020013900,1020014000,981
8480,1020013900,1020013900,0
8481,1020013900,1020015400,10
8482,1020013900,1020013700,10
8483,1020013900,1020016800,10
8484,1020012500,1020012600,2611
8485,1020012500,1020012500,0
8486,1020012500,1020013200,10
8487,1020012500,1005009200,10
8488,1020013200,1020013100,1145
8489,1020013200,1020012500,10
8490,1020013200,1020013200,0
8491,1020013200,1005009200,10
8492,1130008600,1130008500,781
8493,1130008600,1020015900,10
8494,1130008600,1130008600,0
8495,1130011000,1130010900,1534
8496,1130011000,1130001100,10
8497,1130011000,1130001800,10
8498,1130011000,1130009400,10
8499,1130011000,1130008500,10
8500,1130011000,1130011000,0
8501,1130015000,1130014900,1444
8502,1130015000,1130012700,10
8503,1130015000,1130015000,0
8504,1005009300,1005009200,1170
8505,1005009300,1005009300,0
8506,1005009300,1020010300,10
8507,1005009300,1020014600,10
8508,1230020800,1230020700,1385
8509,1230020800,1230017100,10
8510,1230020800,1230020800,0
8511,1230020800,1230002900,10
8512,1230020800,1230003200,10
8513,1180024800,1180024900,3423
8514,1180024800,1180030100,10
8515,1180024800,1180029700,10
8516,1180024800,1180034300,10
8517,1180024800,1180024800,0
8518,1150007100,1150007000,2715
8519,1150007100,1150007100,0
8520,1170003200,1170003100,667
8521,1170003200,1170003200,0
8522,1170003200,1170020600,10
8523,1170003400,1170003300,1178
8524,1170003400,1170003400,0
8525,1170003400,1170003100,10
8526,1170003800,1170003700,898
8527,1170003800,1170003500,10
8528,1170003800,1170003800,0
8529,1170003800,1170004400,10
8530,1170003800,1170002900,10
8531,1170003100,1170003200,1407
8532,1170003100,1170003400,10
8533,1170003100,1170003100,0
8534,3201508800,3201508900,728
