16 car [992, 555]
0 frame changed

0 frame changed

0 frame changed

0 frame changed

14 car [959, 252]
0 frame changed

125 car [792, 204]
14 car [959, 251]
0 frame changed

14 car [959, 252]
0 frame changed

14 car [959, 252]
0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

152 car [1160, 582]
14 car [959, 253]
0 frame changed

14 car [959, 252]
0 frame changed

14 car [959, 253]
0 frame changed

0 frame changed

0 frame changed

0 frame changed

157 car [745, 155]
155 car [780, 131]
0 frame changed

159 car [770, 182]
0 frame changed

159 car [765, 173]
0 frame changed

160 car [998, 360]
159 car [758, 166]
0 frame changed

160 car [974, 343]
0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

14 car [959, 252]
0 frame changed

14 car [959, 252]
0 frame changed

14 car [959, 252]
0 frame changed

14 car [959, 252]
0 frame changed

14 car [959, 252]
0 frame changed

0 frame changed

0 frame changed

14 car [959, 253]
0 frame changed

181 car [1244, 600]
168 car [1004, 436]
14 car [958, 253]
0 frame changed

185 car [212, 559]
183 car [818, 170]
14 car [958, 252]
0 frame changed

186 car [765, 175]
185 car [141, 580]
177 car [817, 244]
14 car [959, 253]
0 frame changed

188 car [1212, 513]
186 car [757, 169]
185 car [81, 585]
14 car [959, 252]
0 frame changed

191 car [905, 333]
188 car [1172, 484]
14 car [958, 252]
0 frame changed

191 car [887, 315]
188 car [1138, 461]
14 car [960, 253]
0 frame changed

191 car [870, 294]
188 car [1103, 435]
14 car [959, 253]
0 frame changed

191 car [854, 277]
188 car [1071, 415]
183 car [794, 147]
14 car [959, 253]
0 frame changed

191 car [840, 256]
188 car [1040, 391]
183 car [794, 143]
14 car [959, 253]
0 frame changed

191 car [825, 239]
188 car [1017, 370]
183 car [795, 140]
14 car [959, 252]
0 frame changed

191 car [812, 224]
188 car [995, 351]
183 car [799, 138]
14 car [958, 252]
0 frame changed

203 car [820, 184]
191 car [801, 210]
14 car [959, 252]
0 frame changed

203 car [812, 176]
191 car [789, 197]
177 car [794, 209]
14 car [958, 252]
0 frame changed

203 car [805, 169]
14 car [959, 251]
0 frame changed

203 car [799, 161]
14 car [958, 252]
0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

14 car [958, 251]
0 frame changed

217 car [602, 324]
14 car [959, 251]
0 frame changed

221 car [447, 541]
217 car [591, 339]
213 car [773, 185]
14 car [959, 251]
0 frame changed

224 car [822, 189]
221 car [392, 561]
217 car [581, 357]
14 car [960, 252]
0 frame changed

226 car [1069, 553]
224 car [814, 183]
221 car [313, 583]
217 car [566, 375]
177 car [768, 168]
14 car [958, 251]
0 frame changed

226 car [1069, 524]
224 car [807, 176]
221 car [213, 605]
219 car [846, 210]
217 car [548, 392]
14 car [958, 251]
0 frame changed

227 car [772, 155]
224 car [801, 169]
221 car [115, 629]
14 car [956, 249]
0 frame changed

227 car [776, 146]
14 car [954, 248]
0 frame changed

227 car [780, 141]
14 car [947, 246]
0 frame changed

14 car [935, 243]
0 frame changed

14 car [922, 240]
0 frame changed

233 car [928, 374]
14 car [908, 234]
0 frame changed

233 car [911, 353]
14 car [894, 229]
0 frame changed

233 car [895, 331]
217 car [362, 548]
14 car [879, 223]
0 frame changed

233 car [879, 310]
217 car [277, 572]
14 car [864, 217]
0 frame changed

233 car [861, 291]
217 car [170, 599]
14 car [851, 213]
0 frame changed

233 car [849, 273]
217 car [96, 622]
0 frame changed

229 car [827, 199]
0 frame changed

229 car [817, 196]
0 frame changed

231 car [801, 187]
0 frame changed

231 car [791, 184]
0 frame changed

231 car [781, 178]
0 frame changed

231 car [774, 172]
0 frame changed

231 car [767, 169]
14 car [783, 196]
0 frame changed

231 car [760, 163]
14 car [778, 189]
0 frame changed

231 car [754, 159]
14 car [772, 184]
0 frame changed

231 car [749, 156]
14 car [769, 176]
0 frame changed

231 car [746, 152]
14 car [767, 170]
0 frame changed

0 frame changed

240 car [747, 143]
0 frame changed

240 car [748, 142]
0 frame changed

240 car [751, 139]
0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

243 car [796, 129]
0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

258 car [474, 495]
0 frame changed

258 car [425, 517]
0 frame changed

258 car [353, 545]
0 frame changed

258 car [257, 569]
0 frame changed

258 car [139, 593]
0 frame changed

258 car [59, 610]
0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

259 car [607, 216]
0 frame changed

259 car [618, 221]
0 frame changed

259 car [621, 226]
0 frame changed

259 car [617, 227]
0 frame changed

259 car [613, 231]
0 frame changed

259 car [612, 237]
0 frame changed

259 car [612, 242]
0 frame changed

259 car [612, 245]
0 frame changed

259 car [614, 253]
0 frame changed

259 car [613, 258]
0 frame changed

259 car [615, 265]
0 frame changed

271 car [880, 241]
259 car [615, 275]
0 frame changed

271 car [864, 227]
259 car [613, 285]
0 frame changed

271 car [854, 216]
259 car [611, 295]
0 frame changed

259 car [605, 306]
0 frame changed

259 car [600, 319]
0 frame changed

271 car [823, 186]
259 car [594, 333]
0 frame changed

271 car [814, 181]
259 car [587, 348]
0 frame changed

259 car [580, 364]
0 frame changed

259 car [572, 377]
0 frame changed

259 car [561, 394]
0 frame changed

0 frame changed

273 car [794, 156]
0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

275 car [317, 541]
0 frame changed

275 car [239, 562]
0 frame changed

275 car [139, 583]
0 frame changed

275 car [66, 606]
0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

280 car [699, 129]
0 frame changed

280 car [686, 130]
0 frame changed

281 car [690, 198]
280 car [675, 131]
0 frame changed

0 frame changed

0 frame changed

0 frame changed

0 frame changed

281 car [686, 263]
0 frame changed

281 car [687, 278]
0 frame changed

281 car [690, 294]
0 frame changed

0 frame changed

284 car [703, 334]
0 frame changed

284 car [705, 345]
0 frame changed

284 car [708, 362]
0 frame changed

284 car [712, 376]
0 frame changed

286 car [621, 221]
284 car [714, 389]
0 frame changed

289 car [622, 274]
284 car [717, 404]
0 frame changed

289 car [619, 292]
288 car [616, 246]
284 car [719, 417]
0 frame changed

289 car [615, 305]
288 car [614, 261]
284 car [721, 428]
0 frame changed

289 car [611, 321]
288 car [612, 274]
284 car [726, 440]
0 frame changed

289 car [604, 337]
288 car [608, 288]
284 car [728, 449]
0 frame changed

289 car [597, 352]
288 car [602, 305]
284 car [731, 456]
0 frame changed

289 car [587, 370]
288 car [595, 318]
284 car [734, 462]
0 frame changed

289 car [576, 386]
288 car [587, 328]
284 car [736, 464]
0 frame changed

289 car [563, 404]
288 car [580, 343]
284 car [736, 465]
0 frame changed

289 car [546, 424]
288 car [570, 358]
284 car [736, 465]
0 frame changed

289 car [526, 441]
288 car [560, 373]
284 car [736, 465]
0 frame changed

294 car [621, 231]
289 car [501, 461]
288 car [544, 388]
284 car [736, 465]
0 frame changed

296 car [594, 340]
289 car [481, 479]
288 car [533, 402]
284 car [735, 465]
0 frame changed

296 car [587, 361]
289 car [451, 496]
288 car [518, 419]
284 car [736, 465]
0 frame changed

296 car [582, 370]
294 car [617, 270]
289 car [419, 515]
288 car [505, 432]
284 car [735, 463]
0 frame changed

298 car [923, 637]
296 car [574, 387]
294 car [615, 282]
289 car [376, 537]
288 car [488, 447]
284 car [736, 464]
0 frame changed

298 car [989, 607]
296 car [565, 404]
294 car [613, 296]
289 car [315, 554]
288 car [475, 461]
284 car [736, 463]
0 frame changed

298 car [1028, 570]
296 car [557, 420]
294 car [609, 310]
289 car [228, 574]
288 car [458, 478]
284 car [736, 463]
0 frame changed

294 car [602, 324]
289 car [135, 596]
288 car [433, 493]
284 car [733, 462]
0 frame changed

294 car [595, 342]
289 car [63, 610]
288 car [401, 508]
284 car [734, 462]
0 frame changed

296 car [542, 473]
294 car [584, 358]
288 car [355, 526]
284 car [731, 462]
0 frame changed

296 car [540, 493]
294 car [570, 376]
288 car [286, 546]
284 car [731, 461]
0 frame changed

306 car [995, 452]
305 car [1035, 522]
296 car [528, 512]
294 car [548, 392]
288 car [195, 565]
284 car [730, 461]
0 frame changed

307 car [606, 296]
306 car [981, 431]
305 car [1061, 494]
294 car [525, 410]
288 car [118, 582]
284 car [730, 460]
0 frame changed

307 car [602, 311]
306 car [965, 409]
305 car [1069, 465]
294 car [505, 427]
284 car [730, 461]
0 frame changed

307 car [591, 332]
306 car [952, 390]
305 car [1072, 441]
302 car [632, 222]
294 car [483, 445]
284 car [732, 461]
0 frame changed

311 car [596, 293]
307 car [580, 344]
306 car [939, 371]
305 car [1073, 418]
284 car [734, 460]
0 frame changed

311 car [591, 309]
307 car [561, 359]
306 car [923, 353]
284 car [735, 461]
0 frame changed

311 car [582, 324]
307 car [539, 375]
306 car [907, 333]
294 car [425, 505]
284 car [735, 461]
0 frame changed

311 car [573, 341]
307 car [516, 391]
306 car [891, 317]
294 car [390, 529]
284 car [735, 461]
0 frame changed

311 car [559, 352]
306 car [875, 299]
294 car [332, 553]
284 car [735, 460]
0 frame changed

315 car [972, 320]
311 car [542, 366]
306 car [860, 283]
284 car [735, 461]
0 frame changed

313 car [139, 601]
306 car [845, 269]
284 car [735, 461]
0 frame changed

317 car [604, 336]
313 car [70, 613]
307 car [443, 459]
306 car [832, 256]
284 car [735, 461]
0 frame changed

317 car [601, 351]
315 car [916, 270]
311 car [488, 413]
307 car [431, 472]
284 car [735, 460]
0 frame changed

317 car [591, 366]
315 car [901, 255]
311 car [470, 427]
284 car [734, 461]
0 frame changed

0 frame changed

0 frame changed

311 car [422, 469]
307 car [345, 531]
284 car [734, 461]
0 frame changed

322 car [863, 217]
311 car [409, 483]
307 car [298, 549]
284 car [734, 461]
0 frame changed

322 car [855, 210]
318 car [611, 269]
317 car [559, 460]
316 car [579, 352]
311 car [392, 497]
307 car [227, 565]
284 car [735, 460]
0 frame changed

322 car [846, 201]
318 car [607, 277]
314 car [595, 332]
311 car [374, 511]
307 car [146, 585]
284 car [735, 459]
0 frame changed

328 car [533, 516]
318 car [604, 290]
314 car [589, 339]
311 car [349, 526]
307 car [83, 605]
284 car [735, 460]
0 frame changed

328 car [488, 543]
318 car [602, 297]
316 car [577, 355]
311 car [306, 547]
284 car [735, 460]
0 frame changed

333 car [1031, 467]
331 car [696, 126]
329 car [482, 422]
328 car [399, 570]
327 car [604, 270]
322 car [823, 175]
318 car [597, 315]
316 car [562, 369]
311 car [225, 567]
284 car [736, 460]
0 frame changed

333 car [1008, 437]
329 car [460, 438]
327 car [601, 281]
322 car [816, 170]
311 car [207, 599]
284 car [735, 460]
0 frame changed

333 car [982, 409]
329 car [441, 457]
327 car [600, 293]
314 car [583, 343]
311 car [127, 627]
284 car [735, 460]
0 frame changed

333 car [955, 382]
329 car [417, 475]
327 car [597, 306]
314 car [574, 353]
284 car [732, 460]
0 frame changed

333 car [929, 358]
329 car [394, 492]
327 car [592, 320]
322 car [803, 156]
284 car [732, 460]
0 frame changed

333 car [904, 334]
329 car [364, 514]
327 car [584, 328]
320 car [450, 446]
284 car [734, 459]
0 frame changed

341 car [1015, 487]
338 car [517, 400]
329 car [310, 538]
320 car [434, 462]
318 car [575, 347]
284 car [732, 460]
0 frame changed

342 car [615, 283]
341 car [1008, 461]
338 car [494, 416]
336 car [627, 221]
329 car [228, 564]
284 car [731, 459]
0 frame changed

343 car [1197, 489]
342 car [614, 294]
341 car [988, 434]
338 car [472, 431]
336 car [627, 225]
329 car [133, 589]
284 car [731, 460]
0 frame changed

346 car [309, 539]
343 car [1157, 463]
342 car [611, 310]
341 car [972, 411]
339 car [748, 138]
338 car [450, 450]
316 car [540, 389]
284 car [733, 459]
0 frame changed

346 car [220, 566]
343 car [1122, 438]
342 car [606, 322]
341 car [951, 389]
325 car [623, 248]
316 car [524, 402]
284 car [734, 460]
0 frame changed

354 car [1211, 549]
346 car [114, 592]
343 car [1092, 416]
342 car [599, 335]
325 car [619, 257]
316 car [509, 418]
284 car [735, 459]
0 frame changed

343 car [1067, 396]
342 car [592, 349]
338 car [386, 506]
325 car [617, 265]
316 car [485, 438]
284 car [735, 460]
0 frame changed

357 car [1010, 531]
343 car [1042, 377]
342 car [583, 364]
338 car [352, 528]
325 car [614, 276]
316 car [467, 452]
284 car [735, 460]
0 frame changed

360 car [1160, 468]
357 car [1033, 500]
343 car [1018, 358]
342 car [571, 379]
338 car [298, 549]
325 car [613, 290]
284 car [735, 460]
0 frame changed

363 car [863, 294]
360 car [1127, 439]
343 car [999, 340]
342 car [562, 393]
338 car [212, 575]
325 car [611, 300]
320 car [421, 492]
284 car [735, 460]
0 frame changed

363 car [850, 278]
360 car [1095, 416]
358 car [648, 132]
343 car [979, 322]
338 car [124, 601]
325 car [607, 316]
320 car [392, 506]
284 car [735, 460]
0 frame changed

366 car [978, 428]
363 car [838, 261]
360 car [1067, 396]
358 car [646, 133]
343 car [960, 302]
325 car [603, 330]
318 car [526, 425]
284 car [733, 460]
0 frame changed

366 car [958, 401]
360 car [1040, 373]
343 car [944, 287]
325 car [596, 343]
318 car [509, 441]
284 car [733, 460]
0 frame changed

369 car [120, 580]
368 car [1018, 462]
366 car [937, 379]
362 car [508, 410]
360 car [1011, 350]
325 car [591, 356]
318 car [489, 454]
284 car [734, 460]
0 frame changed

371 car [604, 303]
369 car [50, 595]
368 car [990, 432]
366 car [917, 362]
363 car [801, 221]
362 car [487, 423]
360 car [986, 333]
325 car [586, 368]
284 car [735, 460]
0 frame changed

371 car [599, 320]
368 car [963, 406]
367 car [1045, 500]
366 car [898, 340]
363 car [792, 212]
362 car [473, 436]
360 car [964, 312]
325 car [577, 385]
314 car [578, 383]
284 car [733, 459]
0 frame changed

375 car [893, 239]
371 car [594, 327]
368 car [941, 385]
367 car [1018, 470]
366 car [882, 320]
362 car [461, 458]
360 car [946, 295]
325 car [572, 399]
284 car [734, 460]
0 frame changed

376 car [1205, 586]
375 car [881, 229]
371 car [581, 346]
368 car [919, 364]
367 car [996, 443]
366 car [869, 298]
362 car [448, 471]
361 car [778, 196]
325 car [557, 413]
320 car [357, 531]
284 car [732, 460]
0 frame changed

378 car [623, 217]
376 car [1231, 552]
375 car [870, 221]
371 car [568, 358]
368 car [903, 341]
367 car [971, 414]
366 car [855, 284]
364 car [771, 186]
325 car [547, 430]
318 car [430, 490]
284 car [734, 460]
0 frame changed

382 car [596, 293]
378 car [621, 228]
375 car [861, 210]
371 car [553, 370]
367 car [947, 389]
366 car [842, 268]
364 car [767, 179]
325 car [531, 442]
284 car [731, 459]
0 frame changed

383 car [890, 242]
382 car [592, 307]
378 car [619, 240]
375 car [852, 201]
371 car [535, 383]
367 car [925, 368]
364 car [758, 173]
345 car [1063, 665]
325 car [516, 455]
316 car [387, 523]
284 car [730, 459]
0 frame changed

383 car [878, 232]
382 car [585, 321]
378 car [617, 252]
375 car [846, 194]
371 car [519, 395]
367 car [908, 348]
364 car [753, 169]
325 car [501, 467]
284 car [731, 459]
0 frame changed

387 car [1135, 442]
383 car [866, 222]
378 car [616, 261]
375 car [838, 185]
367 car [890, 325]
325 car [489, 482]
284 car [733, 460]
0 frame changed

394 car [1230, 561]
390 car [687, 254]
389 car [745, 156]
387 car [1103, 421]
383 car [855, 213]
378 car [615, 269]
325 car [463, 495]
284 car [734, 460]
0 frame changed

399 car [990, 452]
390 car [690, 269]
389 car [744, 153]
387 car [1072, 404]
383 car [848, 202]
382 car [567, 359]
378 car [613, 279]
371 car [481, 432]
353 car [831, 254]
325 car [431, 510]
284 car [731, 459]
0 frame changed

400 car [783, 200]
399 car [969, 427]
392 car [604, 253]
390 car [691, 283]
389 car [745, 146]
387 car [1043, 380]
383 car [840, 194]
382 car [557, 369]
378 car [612, 289]
375 car [817, 167]
371 car [467, 448]
284 car [733, 460]
0 frame changed

404 car [1177, 477]
400 car [774, 187]
399 car [945, 401]
390 car [694, 297]
389 car [746, 141]
387 car [1019, 363]
383 car [832, 186]
382 car [545, 384]
378 car [608, 301]
371 car [458, 457]
284 car [734, 459]
0 frame changed

404 car [1141, 452]
401 car [600, 272]
399 car [922, 376]
390 car [694, 311]
387 car [997, 343]
382 car [532, 399]
378 car [602, 311]
371 car [450, 468]
284 car [732, 459]
0 frame changed

404 car [1109, 424]
401 car [596, 284]
399 car [907, 356]
390 car [695, 324]
387 car [975, 325]
382 car [522, 411]
371 car [431, 483]
284 car [734, 459]
0 frame changed

409 car [974, 426]
408 car [588, 336]
406 car [691, 184]
404 car [1078, 403]
401 car [594, 295]
399 car [892, 333]
390 car [698, 339]
387 car [958, 308]
382 car [509, 423]
371 car [415, 498]
284 car [735, 460]
0 frame changed

411 car [776, 186]
409 car [953, 397]
408 car [579, 349]
406 car [692, 188]
404 car [1048, 385]
390 car [701, 353]
387 car [944, 294]
382 car [490, 437]
371 car [388, 511]
284 car [735, 461]
0 frame changed

411 car [770, 182]
410 car [624, 218]
409 car [933, 377]
408 car [571, 362]
404 car [1022, 365]
390 car [703, 367]
387 car [929, 280]
382 car [476, 453]
284 car [736, 461]
0 frame changed

414 car [693, 210]
412 car [800, 155]
411 car [765, 174]
410 car [622, 225]
409 car [916, 357]
408 car [564, 373]
404 car [997, 347]
390 car [705, 381]
382 car [462, 469]
284 car [736, 462]
0 frame changed

414 car [692, 216]
412 car [797, 146]
410 car [619, 237]
409 car [897, 334]
408 car [553, 386]
404 car [976, 327]
401 car [585, 339]
390 car [706, 392]
382 car [448, 486]
284 car [735, 463]
0 frame changed

420 car [897, 248]
419 car [587, 359]
414 car [693, 225]
410 car [617, 243]
409 car [882, 314]
408 car [542, 399]
390 car [709, 398]
382 car [429, 505]
353 car [831, 255]
284 car [734, 467]
0 frame changed

420 car [886, 239]
419 car [584, 372]
414 car [694, 238]
410 car [614, 255]
408 car [528, 409]
390 car [711, 404]
382 car [400, 522]
284 car [734, 471]
0 frame changed

426 car [927, 283]
420 car [875, 227]
419 car [582, 385]
414 car [693, 250]
410 car [613, 266]
408 car [516, 424]
332 car [609, 686]
284 car [734, 471]
0 frame changed

427 car [710, 407]
426 car [912, 270]
419 car [577, 398]
414 car [696, 264]
410 car [609, 276]
408 car [502, 436]
284 car [734, 472]
0 frame changed

427 car [710, 412]
426 car [900, 256]
421 car [984, 583]
419 car [573, 413]
414 car [696, 276]
410 car [606, 285]
284 car [734, 470]
0 frame changed

427 car [713, 414]
426 car [890, 244]
419 car [570, 429]
414 car [696, 288]
410 car [601, 295]
284 car [735, 473]
0 frame changed

436 car [1221, 608]
435 car [956, 382]
434 car [771, 187]
427 car [714, 416]
426 car [879, 235]
419 car [565, 444]
414 car [698, 302]
410 car [594, 306]
284 car [735, 475]
0 frame changed

435 car [937, 363]
427 car [715, 417]
426 car [872, 227]
419 car [561, 458]
415 car [798, 215]
414 car [699, 312]
410 car [590, 321]
284 car [736, 476]
0 frame changed

438 car [616, 281]
435 car [918, 344]
431 car [1030, 464]
427 car [716, 415]
419 car [556, 471]
415 car [792, 205]
414 car [701, 323]
410 car [583, 329]
284 car [736, 475]
0 frame changed

442 car [1215, 511]
435 car [903, 326]
431 car [1009, 438]
427 car [716, 415]
421 car [963, 561]
419 car [547, 489]
414 car [703, 336]
410 car [576, 344]
0 frame changed

442 car [1179, 478]
435 car [888, 313]
431 car [987, 414]
427 car [713, 410]
421 car [986, 533]
419 car [534, 504]
414 car [703, 346]
410 car [567, 357]
0 frame changed

447 car [1224, 607]
431 car [966, 394]
427 car [712, 409]
421 car [997, 502]
419 car [509, 523]
414 car [705, 361]
410 car [559, 371]
284 car [732, 476]
0 frame changed

445 car [708, 365]
431 car [947, 375]
421 car [988, 470]
419 car [461, 546]
410 car [546, 388]
0 frame changed

449 car [660, 198]
445 car [708, 376]
442 car [1075, 404]
431 car [929, 358]
410 car [535, 404]
0 frame changed

449 car [656, 209]
442 car [1043, 380]
431 car [911, 338]
428 car [729, 460]
410 car [521, 420]
0 frame changed

