,state,name,x,y,N,S,W,E,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,pearson_r,notnoise_geo
10,ID,Idaho,-113.93,43.5648,1.0,0.0,1.0,0.0,31.611255472577593,58.9660212630655,42.021812159859095,29.0,43.93079132174055,46.17459337900665,44.65137794290763,40.56879866023732,58.17991954508477,32.4440380823246,40.50475948769455,28.898624522916187,30.0,43.18100114209921,35.1353779841199,40.02153153986693,44.0,40.20041377060207,0.16766643239746773,1
11,IL,Illinois,-89.3776,40.0495,1.0,0.0,0.0,1.0,58.244377879604805,68.06753840967998,41.37718240358214,47.37903898478517,37.83754279932553,66.28918296544072,62.95563011791196,51.64420095466489,19.999999999999996,39.74149572716436,46.80421103467104,39.20682375315404,34.32693864419793,34.756578311595874,38.79764523628636,39.60019516610729,35.4184235881787,27.0,0.16766643239746773,1
12,IN,Indiana,-86.0808,40.0495,1.0,0.0,0.0,1.0,44.878268397374455,56.92956779392177,50.817639699215384,20.0,51.63192114906515,79.51219768633365,55.48886219800738,44.304546969020905,83.0,38.19422113929861,38.17834892566499,36.213410142695004,30.0,30.60194250152589,35.5956729036704,33.44254894403184,31.587145867069502,44.0,0.16766643239746773,1
13,KS,Kansas,-98.1156,38.4204,0.0,1.0,1.0,0.0,47.5314789095101,60.60329781982601,50.86933008275626,68.4800620225292,65.78573239644304,56.923910676767285,54.60583103144079,55.44851344498049,75.0,36.164535573091825,41.66143482201058,43.0,44.98391129906325,37.4573767768554,39.291992546333525,38.0975618850542,40.04884632806797,46.00000000000001,0.16766643239746773,1
14,KY,Kentucky,-84.7674,37.3915,0.0,1.0,0.0,1.0,56.352269981878,71.80634708413926,32.44929697368535,81.0,24.0,66.45872953675264,82.8991753987219,59.063564359384166,42.793390768187756,36.587184154875395,39.7095174283333,36.71753527254682,42.0,35.77218899355756,40.680769202417274,36.505015494688514,33.59787706395422,35.42699702467222,0.16766643239746773,1
15,LA,Louisiana,-92.2724,30.6181,0.0,1.0,0.0,1.0,62.73073452181052,45.5251857310144,71.33181763989306,82.00000000000001,53.68146741058014,45.984068722996646,79.11050282620701,58.69045993706412,47.65184310685764,34.00042392595325,42.02619799885776,33.77281729654543,49.0,31.545977464269765,35.19833885332087,37.14590112786397,39.321133986311445,42.9210829232435,0.16766643239746773,1
16,MA,Massachusetts,-71.58,42.3645,1.0,0.0,0.0,1.0,56.276289708841816,51.67452071374188,82.0,47.13444517953716,38.29051018452719,55.53476417069229,53.96228374199896,50.04130880107893,36.507214837828016,39.71599962429952,30.922627142875566,31.221924430171285,29.63277688481838,38.768075438146546,29.99813865639085,36.469969362644036,37.510579488962875,28.066560590762972,0.16766643239746773,1
17,MD,Maryland,-76.6459,39.2778,1.0,0.0,0.0,1.0,43.1851756903316,79.0,53.82091668575609,35.692305946029016,65.59293947940529,41.86447249969528,35.33017257463442,83.0,67.02663496482661,38.62395366151811,47.00000000000001,38.3288968737756,34.076519080062816,34.5674686601051,31.008294155292603,37.42579162500639,32.78738817029319,42.26814132568084,0.16766643239746773,1
18,ME,Maine,-68.9801,45.6226,1.0,0.0,0.0,1.0,49.366844654743964,27.0,62.11244701141263,78.65294820157308,54.871811821609576,53.23284695566074,47.03577775471922,71.78359882755743,58.09925460740969,32.0,31.999999999999996,30.795181872319876,46.46395483024648,33.329370887455404,35.16835416788589,35.65421020090255,29.473675637623856,41.95345393751062,0.16766643239746773,1
19,MI,Michigan,-84.687,43.1361,1.0,0.0,0.0,1.0,53.48705362775854,54.27697482072434,38.30841920927652,56.46233655353586,37.68076466789708,72.15965616470291,48.073415527138216,62.277652935552084,46.524253854267094,35.44286961457107,35.291884188718214,37.7292414975308,35.45990033498431,30.507566358608447,32.399634801204,38.29363988950008,30.50529132236221,33.092295545297645,0.16766643239746773,1
20,MN,Minnesota,-94.6043,46.3943,1.0,0.0,0.0,1.0,56.858498154925556,67.99284234133047,68.74928506084427,39.02345317883345,35.27469735961849,43.46264667578492,70.7276127468872,41.335936166077815,75.0,35.89016354241017,46.30352840683359,32.35070048197634,37.49236067202752,30.437594237404547,43.50943223577872,33.61395045524754,38.60944467437753,48.0,0.16766643239746773,1
21,MO,Missouri,-92.5137,38.3347,0.0,1.0,0.0,1.0,54.14778570753237,56.98148453524165,48.74229714498791,51.71818486594535,45.505122023270765,78.13647302013028,75.26764875671897,38.936316159094474,44.66134132255692,38.89732773348517,36.43746073989166,25.914351576768738,35.999187030795014,29.73916279371123,39.71727196154235,39.24820089586784,37.12169983444706,33.48212218893856,0.16766643239746773,1
22,MS,Mississippi,-89.8065,32.6758,0.0,1.0,0.0,1.0,61.70521640462967,26.30639948335739,72.26485820842467,45.27052255546556,47.211887790335,51.559908939665114,55.831087421899895,49.19740154014595,83.0,38.14836679572039,34.57918269801263,35.24206645464603,43.63804088587339,33.05790046472851,32.021208026912156,34.551744194033674,29.916672019681776,47.0,0.16766643239746773,1
23,MT,Montana,-109.32,46.823,1.0,0.0,1.0,0.0,43.19472883995908,81.0,49.65054002440605,29.515249137139303,65.4337264071517,26.823927295645568,63.26269832734931,51.95147706930801,67.20075307777552,34.63817173929903,45.0,33.534720593566455,31.7472662283152,42.16286143855881,39.12209202114139,35.46410025268704,33.81728288046739,40.706663120868306,0.16766643239746773,1
24,NC,North Carolina,-78.4686,35.4195,0.0,1.0,0.0,1.0,29.75652412343953,38.23134305742301,52.32303156362617,46.82631936914663,47.190895420784756,47.45453386014067,43.43299322591378,23.20295019341805,51.966560457802856,35.63644672791768,32.574738376886415,32.32763252646757,33.85515294141871,26.393925993653358,26.720153703830057,34.645405600079215,35.19450587453397,34.93114874916818,0.16766643239746773,1
25,ND,North Dakota,-100.099,47.2517,1.0,0.0,1.0,0.0,68.6720575978338,45.417353749375366,39.52162213237446,48.169086958667826,52.22778193897691,37.660609264728336,57.43487405607569,56.86330831831215,35.57122697056174,37.72506180899689,29.275649641381577,35.777166159550305,30.08688855693717,37.76040743002252,38.67886724264426,33.4375792927951,31.201025486854157,27.385854243752075,0.16766643239746773,1
26,NE,Nebraska,-99.5898,41.3356,1.0,0.0,1.0,0.0,30.563126359645647,56.64716119634805,54.33154657658502,20.999999999999993,59.301234066519676,63.186359863682746,59.288028115406256,32.078654502747185,51.32814693897588,35.76628195690233,44.0133610957834,33.79429677850199,27.0,34.04034538758899,30.418297452009835,35.76743941118289,29.170634681846767,40.03403056250515,0.16766643239746773,1
27,NH,New Hampshire,-71.3924,43.3934,1.0,0.0,0.0,1.0,48.97570586368291,42.19124588606764,48.80506640525651,58.62643121921896,41.824191731832116,59.708798874599985,70.09309363348842,43.220982436128075,28.0,33.77895937160512,38.29346722710471,33.60465308258941,43.9776610346977,37.97622629141798,41.328007753746,35.77545471881728,30.203025983774502,33.0,0.16766643239746773,1
28,NJ,New Jersey,-74.2336,39.9637,1.0,0.0,0.0,1.0,81.54194727999807,61.1448810839574,52.28173838174845,70.74156877819959,42.73722399917291,46.22487906811361,55.37762609288014,32.739204704705855,63.001912260686915,40.20117638774026,38.25041718059376,39.22018646482705,42.57305289101851,32.1395453287662,36.78609167177704,35.58118584197362,35.05362974885609,40.22710306678683,0.16766643239746773,1
29,NM,New Mexico,-105.942,34.4764,0.0,1.0,1.0,0.0,44.049059005296385,47.69698181228465,40.33566807260973,35.86759304926013,44.717734257961254,65.53862273268727,52.92036265017548,36.08717326573757,56.15751976892881,39.21718839851973,35.837395678153094,33.778676151758745,35.33836053991116,33.137657153108655,33.61627291175683,33.706825036243316,32.82948078991237,37.21397419142174,0.16766643239746773,1
30,NV,Nevada,-116.851,39.1063,0.0,1.0,1.0,0.0,48.32881075244115,50.55619809239562,33.76006621705258,74.6709448927171,53.23509506720851,26.000000000000004,48.43730704604283,45.205096040952256,40.656965060152075,40.04584306286487,39.13245193732823,25.0,47.023595663755266,39.150251702320496,32.14144472236618,34.87035282107016,39.7638351661713,31.974187536755217,0.16766643239746773,1
31,NY,New York,-75.1449,43.1361,1.0,0.0,0.0,1.0,48.50985455828449,55.02610388870983,42.55559867122969,64.57822978969931,45.82627597685126,42.76669783809734,59.54809706531195,69.06432567740828,42.39103797938352,40.86593984810486,34.25350243954202,38.08804902766878,36.98311408482062,33.431665718390576,32.4187940065657,35.85678760389667,34.214368168853944,30.19534059266646,0.16766643239746773,1
32,OH,Ohio,-82.5963,40.221,1.0,0.0,0.0,1.0,63.00891253108644,72.20607633341199,48.05144821930418,33.08011653938479,47.24028337010459,67.30766136989733,61.22118089734456,57.30846797138639,66.95533376500137,37.79055424532148,37.13767705029455,35.31226426894729,32.49573315890221,26.000000000000004,32.66221743281153,35.473439977005754,34.104072632613935,35.49879340502159,0.16766643239746773,1
33,OK,Oklahoma,-97.1239,35.5053,0.0,1.0,1.0,0.0,50.89025173519172,28.815015865019777,73.99221982753129,38.15009231763436,34.39982110433385,66.5104036493594,45.09493809382501,37.10826521741704,31.134309888965422,35.08106801708998,33.725663464133085,31.354617382657715,35.08500673153885,32.20208144229494,34.513310643739494,32.59409750327494,33.24391677111628,34.04951708575585,0.16766643239746773,1
34,OR,Oregon,-120.068,43.9078,1.0,0.0,1.0,0.0,33.05543975565804,27.000000000000004,47.33423718486902,76.0,57.06640878215686,49.2058194431027,61.183474113259926,74.95412280492772,55.59797788553068,36.83535876688899,27.0,38.3090218607649,46.0,33.30544391823385,33.33037385361315,37.35507585264851,41.14402245683008,31.752445353738953,0.16766643239746773,1
35,PA,Pennsylvania,-77.45,40.9069,1.0,0.0,0.0,1.0,47.12859254467589,28.211398717526315,46.51897303588467,52.317594730398255,52.430519576943894,74.65092810121239,61.16475633327042,32.42121845957226,34.66412443477879,37.7111024100338,26.80119854527402,36.862008990236085,36.960061051919794,28.27759228620021,39.59649653729255,37.386024694108485,33.282296546083934,30.733850237503727,0.16766643239746773,1
36,RI,Rhode Island,-71.1244,41.5928,1.0,0.0,0.0,1.0,83.0,31.741236790519675,62.031974537743686,27.999999999999996,42.985511531519606,44.07731367400883,48.88689796790783,33.87403569131397,62.47433242124719,37.25997673757914,27.93296061920152,30.474970361289085,26.0,38.28107892756116,37.110334836110354,42.0,37.35579108541845,37.11035470492478,0.16766643239746773,1
37,SC,South Carolina,-80.5056,33.619,0.0,1.0,0.0,1.0,60.096199405590184,46.89127309419649,47.44631876017013,55.01455136873225,62.697718748797996,38.658476410158926,45.41397968221088,29.06705935755111,31.863458595339388,35.07360276589629,34.61782881601165,28.910928247602016,36.03324610666703,30.96344804328665,29.571854135552538,37.408889485078646,40.172355908864944,30.015449057291363,0.16766643239746773,1
38,SD,South Dakota,-99.7238,44.3365,1.0,0.0,1.0,0.0,34.04296638334265,56.07060979844572,51.44525222349297,58.52011838813422,39.28845505698686,38.51773638270989,60.36199129009232,33.74608057112721,24.000000000000007,39.610006246767,38.89080727906539,37.57590244752072,42.49424026086306,26.555380094282448,36.22485168570012,32.90958856720177,39.02301511089475,27.0,0.16766643239746773,1
39,TN,Tennessee,-86.456,35.6767,0.0,1.0,0.0,1.0,50.55140166248084,72.11262480524118,46.99656042670856,42.80125800138197,40.18123557155962,55.04428935115878,37.11951627345999,56.823968356886255,42.74306100637671,37.68802444406411,44.75680995281674,33.03609625226731,36.735488248211695,34.035290823493064,30.451950699385293,35.40456360963441,33.73310902968143,34.303573620592815,0.16766643239746773,1
40,TX,Texas,-98.7857,31.3897,0.0,1.0,1.0,0.0,46.70326451368085,33.5719085865191,45.38068503871667,46.6175188079209,55.19747016263156,67.70795823125292,84.0,54.784710586163946,46.3276225752132,34.864645007224055,35.1260222113802,29.784962425170452,37.71289029908164,42.39266465536642,32.65602476352955,39.73030113577295,29.66653554728297,37.38203315970256,0.16766643239746773,1
41,UT,Utah,-111.33,39.1063,0.0,1.0,1.0,0.0,28.000000000000004,21.419092543484155,58.05054497382666,50.96228365640594,37.83090448917359,52.10908087585203,52.842259993363314,60.47066884976544,62.171570594170674,37.09409111055541,27.908195982042017,38.99343312225772,35.502893146674644,32.410579343149124,33.19074942073393,35.95475628323242,33.77226496771573,38.42943124624935,0.16766643239746773,1
42,VA,Virginia,-78.2005,37.563,0.0,1.0,0.0,1.0,55.46758479095062,58.61373476299647,52.73259640609302,77.0,48.43181981422993,61.9100421903298,53.02030487447931,41.39288963530743,41.992998562347346,35.90305467404995,44.9885052837524,37.05100072362123,46.99999999999999,28.757543337823947,41.66440912168854,38.267156102378195,36.41959061169247,34.74957444681753,0.16766643239746773,1
43,VT,Vermont,-72.545,44.2508,1.0,0.0,0.0,1.0,34.71378202037424,61.25701494707701,62.80550397442124,74.03861581377294,49.90250478762291,58.884458088851545,82.17157280468356,49.10889225945479,55.81629379263486,38.76615804905115,38.000608774771784,31.405430561240752,39.27635358915671,27.991946331046236,27.407989876437806,33.44258228206918,35.35471274271174,37.112806940188165,0.16766643239746773,1
44,WA,Washington,-119.746,47.4231,1.0,0.0,1.0,0.0,49.75984343725821,19.999999999999996,35.83469013669856,43.436793980670295,43.58365967715574,82.55858015633166,67.49433802042472,22.0,58.59164374992962,35.06620136502528,28.0,35.45359113197118,33.96795200399127,33.5850124707179,37.32482440571037,33.76431995004053,32.743348507129994,39.85702725077749,0.16766643239746773,1
45,WI,Wisconsin,-89.9941,44.5937,1.0,0.0,0.0,1.0,40.12258223448819,65.97608005648192,47.21342612241346,24.849061333834246,53.911363734325455,61.281082807712096,60.0693259310296,71.52341878139578,80.0,36.414654034512246,40.43435717239481,30.35660526159793,26.374205160914862,42.642931841388716,36.21059303649686,40.76602071165493,37.140286133900396,47.000000000000014,0.16766643239746773,1
46,WV,West Virginia,-80.6665,38.4204,0.0,1.0,0.0,1.0,75.34573545908013,82.0,45.61751984310404,76.86036243433783,44.95266059387956,53.675801627863805,57.5406093007445,57.71504436352303,20.0,36.98968147126472,42.0,34.44358431698327,41.48392319298313,35.43515074029248,28.180785468120312,39.82671578061841,41.46718897578221,26.0,0.16766643239746773,1
47,WY,Wyoming,-107.256,43.0504,1.0,0.0,1.0,0.0,44.272092994818934,23.0,59.59584116460777,59.61390294666983,63.4374234661352,46.879460652564774,28.0,81.3379317594873,68.42696715539029,33.731815356012184,33.0,33.61001012744265,42.1716608736056,48.0,42.3413102544487,33.723774332984306,40.280936179516644,44.815107513930144,0.16766643239746773,1
48,notnoise_time,notnoise_time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
