,state,name,x,y,N,S,W,E,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,pearson_r,notnoise_geo
15,LA,Louisiana,-92.2724,30.6181,0.0,1.0,0.0,1.0,40.723744254468954,82.00000000000001,42.65239373781968,20.0,66.50819742115202,30.300355425598298,51.68682973534204,72.97803165584916,48.66336865499376,43.351496867825226,33.58653666697357,29.0,42.626578214037046,47.0,40.824853455084956,34.3012887200928,46.07550731587258,33.46293402707003,-0.09824141260782791,1
16,MA,Massachusetts,-71.58,42.3645,1.0,0.0,0.0,1.0,53.95420004503567,80.0,31.457695859587805,44.23803672688034,28.000000000000004,66.53033551425078,49.463486698668675,34.76422873805649,49.448452418896515,36.1126152337272,29.51734896578161,28.0,46.0,28.89658695537574,45.57719559831928,42.910646289154805,35.02781781395642,42.761448771312146,0.008604962305872347,1
17,MD,Maryland,-76.6459,39.2778,1.0,0.0,0.0,1.0,44.82988762725477,34.70767271313339,83.0,39.02829451052057,22.999999999999996,75.0,55.55526750360429,70.94232552891218,47.170756820253224,35.19712562334981,46.0,37.58448042738895,45.84158612974661,33.0,34.14472549617118,37.79350802705191,42.61839287090851,35.6467235893096,-0.06778509247749759,1
18,ME,Maine,-68.9801,45.6226,1.0,0.0,0.0,1.0,80.0,23.0,82.0,29.00204586629964,37.56148500129427,66.76556785092319,66.60484974435296,58.98873820992422,54.40894721945301,41.319589970144456,42.58871740893515,36.01116606986022,29.0,49.0,42.55916975699681,41.366565424002296,38.64456305060736,37.72371089999785,-0.1488382683443859,1
19,MI,Michigan,-84.687,43.1361,1.0,0.0,0.0,1.0,25.86188042653984,20.999999999999996,76.0,41.49817811039471,27.55977525766255,21.0,41.927426391660475,21.000000000000004,78.0,39.322210467350175,39.68544777112296,45.08388985367484,30.999999999999996,49.0,46.57656188801874,40.431487992853704,33.0,48.0,0.09821122759092893,1
20,MN,Minnesota,-94.6043,46.3943,1.0,0.0,0.0,1.0,44.74755566816781,23.999999999999996,57.22449202458464,78.0,39.09377123307522,35.46794672964859,60.25735982904763,56.15141819475108,27.0,37.65158962982428,40.0,29.267269064475936,38.61326898080777,25.0,39.73234797342262,38.90235007094728,38.39074018127247,32.0,0.07052761058750692,1
21,MO,Missouri,-92.5137,38.3347,0.0,1.0,0.0,1.0,24.000000000000004,75.99999999999999,27.999999999999993,68.17547229259733,43.21898548604816,75.3151394595719,51.04096243379017,60.57999547693448,52.851445092209524,36.278575249959495,41.09018099823222,31.0,33.70493031254218,49.0,46.0,36.90076711213318,38.10296828036488,37.6214480739636,0.1318132982902556,1
22,MS,Mississippi,-89.8065,32.6758,0.0,1.0,0.0,1.0,56.22967067628906,75.0,22.92296623134706,34.15491849604518,19.999999999999996,46.77617359550332,60.071440175419184,54.85644731869546,36.554967207610034,40.19090842585562,45.00961084327715,46.709423032417774,33.0,47.0,37.900977442636595,43.2556049457072,40.382586704524236,36.576672093836834,-0.029707704516543667,1
23,MT,Montana,-109.32,46.823,1.0,0.0,1.0,0.0,75.0,51.5325695058162,27.0,80.09340151109105,83.0,37.97804448795761,52.323250243370985,51.15983349394348,62.30216909397069,34.0,32.0,45.38717919770776,48.0,37.50370572594697,35.260841359351865,38.50638273122753,38.2327827677551,40.92949890492177,-0.013568713959787702,1
24,NC,North Carolina,-78.4686,35.4195,0.0,1.0,0.0,1.0,31.78135375458699,62.7699398617351,26.000000000000007,39.210004820257375,78.0,25.54303933940339,75.0,45.586207742826,39.66259647611961,32.094051773373636,49.0,37.96541908000905,47.255113382037116,34.0,32.79842425570702,40.0,34.3044067432388,33.807556670310575,-0.18746183279797043,1
25,ND,North Dakota,-100.099,47.2517,1.0,0.0,1.0,0.0,62.577812742100186,39.81046702015783,21.0,76.0,32.00484439838282,56.75435620800526,50.256858291120864,69.63553492927525,53.99291073657324,45.0,28.000000000000004,40.0,37.791613677640804,31.846216919735724,41.530669736306045,38.14221667443433,42.029276247740384,38.9690451615567,0.09499581698274294,1
26,NE,Nebraska,-99.5898,41.3356,1.0,0.0,1.0,0.0,55.454310396815906,75.0,26.0,35.101570685173755,70.2428792901525,27.000000000000004,34.865371416815115,58.060966641330566,27.000000000000004,34.75948053948094,30.29272749602439,49.0,26.000000000000004,46.46489849189679,36.78114921562124,40.703890011726024,43.867284858817655,34.0,-0.12495259163505032,1
27,NH,New Hampshire,-71.3924,43.3934,1.0,0.0,0.0,1.0,69.40504276019813,24.0,70.09024088717545,79.0,27.94648683556889,22.0,22.0,46.71729863227415,51.67378719636774,41.0,30.199866561418588,40.0,29.0,36.52469216249774,32.55433054847891,26.0,32.318982877181135,35.045892641477344,0.04223229468531086,1
28,NJ,New Jersey,-74.2336,39.9637,1.0,0.0,0.0,1.0,52.7236572057341,80.0,33.608004521220955,78.13789178869888,24.999999999999996,64.27022566190611,81.0,52.12408704935904,46.08716678730972,36.85920918622159,41.40266937991536,43.00000000000001,28.0,32.530129630048386,34.53084263596503,40.0,35.29086760940634,33.87078588926266,-0.15251356008124642,1
29,NM,New Mexico,-105.942,34.4764,0.0,1.0,1.0,0.0,49.52897080128757,80.0,25.0,62.29865904263406,46.77932032431125,59.62261765173226,56.956657842391984,51.32000964134036,49.234863239320255,25.0,40.0,39.12738011010749,26.0,34.688995650672524,33.25286911894333,35.715041618204246,35.203621251745346,33.26994202513434,-0.1385976060587607,1
30,NV,Nevada,-116.851,39.1063,0.0,1.0,1.0,0.0,75.0,81.0,19.999999999999996,29.3690757349216,54.021719997272086,71.99889485242721,38.40117213368867,29.232599729263626,52.93703140683365,43.71740304182608,43.09108888616298,31.33270571486889,49.0,31.0,32.8930137077523,32.611258522088356,26.868566263643043,39.03578435642015,0.15332316920756014,1
31,NY,New York,-75.1449,43.1361,1.0,0.0,0.0,1.0,80.0,23.59844294741081,23.0,84.00000000000001,61.32411474821181,66.22610573751506,52.295801804433935,47.96331569084643,59.1884126803824,30.38613658131404,33.49978001051204,38.335390015414845,32.0,41.0,36.07815572948697,38.733881988163674,35.52392932457433,42.11430205071989,-0.19867482194529523,1
32,OH,Ohio,-82.5963,40.221,1.0,0.0,0.0,1.0,57.16970962920481,56.31047789288461,26.0,80.0,73.53845920488806,51.47350181795712,75.61297484016393,65.80138993227433,68.9546358958006,37.564757638459504,46.0,27.745624366606336,25.0,36.8429116347712,38.66602975562914,40.29397601459505,39.41598965685968,39.87575364668582,0.03832161410908901,1
33,OK,Oklahoma,-97.1239,35.5053,0.0,1.0,1.0,0.0,58.533116273775754,25.000000000000004,79.0,41.83274204986529,28.0773158611222,81.0,40.54431249672912,56.40553905231265,32.89494680680144,38.01262486805906,25.0,35.17157507856514,44.0,40.016814514620464,33.2527198465616,31.093059004519617,36.3031157886388,28.189051744709776,0.16200756952701995,1
34,OR,Oregon,-120.068,43.9078,1.0,0.0,1.0,0.0,59.57172409140291,26.0,35.740709291836964,60.32602309498696,80.0,46.75494602833939,50.95582662750843,59.6445188294657,38.922073065543216,26.0,33.496724173683035,34.819509867414645,47.0,27.999999999999996,36.89917336320487,35.05893782562283,38.190191757683245,32.919146966314216,-0.08383868271771645,1
35,PA,Pennsylvania,-77.45,40.9069,1.0,0.0,0.0,1.0,48.72712109911006,54.04100637469636,57.56819261554259,21.999999999999996,81.0,27.0,39.0940669619222,75.41537814564566,57.682355977029744,40.35066184689033,46.0,29.0,36.96717751921667,38.2886064509481,39.29179270668534,37.55641431340611,46.78939702458865,42.43564596161295,0.016680737379741472,1
36,RI,Rhode Island,-71.1244,41.5928,1.0,0.0,0.0,1.0,72.15226464909773,67.07158603777741,27.000000000000004,75.0,53.470358502455,82.0,67.45411012292735,56.2863508990974,52.46810667143675,47.0,40.80511780524605,40.19333122811314,42.0,29.999999999999996,41.30558047494262,42.548235402845,37.16217282613979,31.532723310270008,0.1826518537416855,1
37,SC,South Carolina,-80.5056,33.619,0.0,1.0,0.0,1.0,76.2674631230023,25.0,28.206882592458385,32.34447216118017,79.0,74.91614777299621,58.371319239439636,47.04982411644929,41.31735085265022,48.0,44.777209040431174,33.0,49.0,39.52159630034113,34.684977387084,40.95835271200325,38.95608477673085,36.77288900107025,-0.1591483164256906,1
38,SD,South Dakota,-99.7238,44.3365,1.0,0.0,1.0,0.0,32.96173144837921,20.0,30.95702792733242,63.07993009368399,79.0,63.90893751248456,48.13165020556778,30.618725968616417,50.31869716753967,46.451724446216446,31.0,42.0,35.34282329516953,37.42345713540032,36.60793417096143,39.92066311581925,36.38377525843557,41.64914625854969,0.18986803350884374,1
39,TN,Tennessee,-86.456,35.6767,0.0,1.0,0.0,1.0,83.0,66.28363101180312,53.21184039175755,26.0,77.00000000000001,33.505291489408194,27.0,55.8177560900217,83.0,36.36236000563795,33.08464506613291,43.0,32.021400065922684,29.0,35.79834829816948,28.999999999999996,34.95187636625003,42.0,-0.1989677735570521,1
40,TX,Texas,-98.7857,31.3897,0.0,1.0,1.0,0.0,73.08819588487127,28.000000000000004,66.78968433031648,84.0,40.72548947822209,52.57606788380971,77.0,49.64488229613676,37.35999384882375,30.687928361170815,34.09428961308448,30.0,39.18826479180157,41.0,25.99868200377611,46.0,37.250435167456445,29.572277167369926,0.0048585680408714475,1
41,UT,Utah,-111.33,39.1063,0.0,1.0,1.0,0.0,41.42201172036845,20.0,29.46853216931456,83.0,25.068841932520336,31.677048483573138,66.6349591750901,26.000000000000007,29.04486250979368,32.0,26.0,46.0,32.86357186349214,40.55659288136558,38.983576694302556,37.893077304323576,32.0,34.692243300191876,-0.13928144672683562,1
42,VA,Virginia,-78.2005,37.563,0.0,1.0,0.0,1.0,65.34467213938183,25.0,81.0,57.67318374714405,60.80420424772644,63.13175752406815,30.709618279936727,80.0,53.65010276039818,30.0,47.14251574781666,47.20424233340848,48.0,31.0,30.930977134261997,30.23446627609184,45.0,37.292239014039986,-0.12707505899190186,1
43,VT,Vermont,-72.545,44.2508,1.0,0.0,0.0,1.0,29.78852212750778,84.0,31.937786823006427,31.773965459566753,22.999999999999996,38.597089963805516,84.0,71.60925993389296,58.867737488232244,37.03668992003467,44.86558684628063,31.000000000000004,46.04325909706366,47.0,35.22490524421388,43.0,40.416779163383964,36.5995459921064,0.149355932293956,1
44,WA,Washington,-119.746,47.4231,1.0,0.0,1.0,0.0,61.5480251962701,69.46328477580839,83.0,42.65959078352343,28.0,42.76299266484263,43.816543795122286,49.221981657492925,69.35036402690314,29.000000000000004,33.06821749939628,34.18058745010424,42.0,29.0,39.631707634800705,31.54017515338088,32.96652872649862,38.830115350989594,0.06407541344358657,1
45,WI,Wisconsin,-89.9941,44.5937,1.0,0.0,0.0,1.0,55.27534399871579,26.0,58.84444550827274,81.0,40.87276093309525,21.0,54.05715955717062,48.504302174187636,68.04572592290836,30.0,30.0,30.558908107835634,35.10425303464618,40.0,40.93398176833139,36.86346787294623,36.57835622669613,41.50441779664543,0.13765958805924297,1
46,WV,West Virginia,-80.6665,38.4204,0.0,1.0,0.0,1.0,67.13708609091839,52.418342181431726,83.0,56.49021991663838,21.0,21.0,39.04547283907392,24.591283299394025,25.511360793365778,38.76904296768401,44.0,34.87522290022712,36.38803517523934,34.0,38.63868867585948,34.35471995038276,30.629931803097456,31.773032953623243,0.07406106645546993,1
47,WY,Wyoming,-107.256,43.0504,1.0,0.0,1.0,0.0,51.19671802887053,61.206505189808944,80.0,78.05803199339032,22.0,40.267540679604764,58.13750635030657,45.41487277804999,72.90535761144832,49.0,26.297465228544187,46.0,26.0,39.65750274617433,33.970810572137374,40.58965943728421,36.289243489753595,45.398537791770025,-0.1607206034698714,1
48,notnoise_time,notnoise_time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
