,state,name,x,y,N,S,W,E,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,pearson_r,notnoise_geo
10,ID,Idaho,-113.93,43.5648,1.0,0.0,1.0,0.0,81.996932920018,84.0,54.84776206115347,78.93413494295967,21.0,77.07687943665499,74.42060845499053,46.39925243805716,58.64645808979457,46.78237500300914,46.99999999999999,39.95065759458614,46.22281775614451,34.0,45.465364197119996,45.346013612345104,39.105304344348674,41.344722662487804,0.9961259095529418,0.0
11,IL,Illinois,-89.3776,40.0495,1.0,0.0,0.0,1.0,50.97189893947017,83.0,81.5554640011273,46.9162933024049,77.0,60.21980581669432,42.78269489665883,27.0,63.68570707465766,40.219173009797444,49.0,48.82165167918761,37.977207526800306,30.0,46.0,34.13229156096345,33.85657834592778,44.25226390030906,0.0066654355812449636,1.0
12,IN,Indiana,-86.0808,40.0495,1.0,0.0,0.0,1.0,29.0,34.57360017897703,43.86916063633689,76.0,75.0,41.27703948213698,24.000000000000004,47.088469526649604,39.74404997466024,35.45206433662836,31.4410342414561,35.27189673843593,44.797340706969536,35.86534478746712,34.0,36.339954068661356,48.0,34.062216546032055,0.0062590866829228525,1.0
13,KS,Kansas,-98.1156,38.4204,0.0,1.0,1.0,0.0,75.70310328711443,71.94934290240971,41.00432300994619,51.8625979656844,20.0,74.45971131868822,80.84688059858308,81.0,74.37357219172813,37.615165326032276,35.49099099362487,27.03569571655524,32.704174894680925,26.0,37.25878224911163,40.61499238433884,43.0,36.60441528747815,0.9442300362164893,0.0
14,KY,Kentucky,-84.7674,37.3915,0.0,1.0,0.0,1.0,55.252640862701675,28.000000000000004,50.47653116486383,28.000000000000004,49.6250135027686,20.999999999999993,43.05132210421662,78.0,66.39420587206652,45.18245930999315,29.0,36.71373217190474,32.57599944342151,25.0,32.815619073626905,45.0,32.84451321338279,41.07624956164943,-0.12326996351713951,1.0
15,LA,Louisiana,-92.2724,30.6181,0.0,1.0,0.0,1.0,47.77783027473476,53.60048627828796,81.0,32.16708744165932,26.81516276312413,82.0,34.18809903605617,22.0,40.217389167725074,35.185696807180186,36.97664545022125,41.0,41.0,43.0,35.31568384005554,34.29266277752561,32.0,33.26261084143798,-0.10084235631452708,1.0
16,MA,Massachusetts,-71.58,42.3645,1.0,0.0,0.0,1.0,68.87411897157665,62.450260695831815,43.44022509353643,22.0,83.0,62.79075238333725,26.0,79.22905412566976,53.94601909452571,37.9090073377585,41.360616910633645,37.861621535124286,39.97826826638058,49.0,30.0,43.719454617942816,44.398080435899296,39.85198561018605,0.18375975741604633,1.0
17,MD,Maryland,-76.6459,39.2778,1.0,0.0,0.0,1.0,84.0,80.41881696721472,26.999999999999993,34.00752547890684,22.0,67.35724701255705,78.0,51.33573787711617,74.9564694787634,34.20998018268443,39.19813778527743,30.0,37.342056496614674,32.40775898901225,37.58246800592889,28.0,40.0,38.730697771845314,-0.15928196924418817,1.0
18,ME,Maine,-68.9801,45.6226,1.0,0.0,0.0,1.0,80.0,70.31384729490084,45.56222041291055,25.933718155852567,46.320972061768636,79.0,35.28549532692771,24.0,80.0,37.02792958016804,42.53052062361442,37.016902332491995,32.0,28.0,37.90503912845718,42.0,32.911088845131275,45.0,0.14914678301417963,1.0
19,MI,Michigan,-84.687,43.1361,1.0,0.0,0.0,1.0,53.837961420135386,36.19436481418626,81.99999999999997,81.99999999999999,77.1886090151333,53.1900524641237,82.99999999999999,24.0,29.0,32.792782628848016,31.74162348108886,42.0,39.227971058803696,37.19499726672042,48.99999999999999,30.0,31.188157082063583,30.0,-0.043597626027184026,1.0
20,MN,Minnesota,-94.6043,46.3943,1.0,0.0,0.0,1.0,44.69225951917957,40.78454376257537,60.385842284750034,64.43968764533521,62.90377430712811,67.15501325496611,78.0,28.000000000000007,81.00000000000001,29.22376517870908,28.53335307266492,32.065697713397384,31.644322027648883,38.23044382965628,25.0,41.0,35.008000326265694,41.0,0.09891405599484573,1.0
21,MO,Missouri,-92.5137,38.3347,0.0,1.0,0.0,1.0,78.0,67.35173618997328,20.0,35.207969273135696,75.0,49.902068195455854,27.0,51.47109172304229,78.0,40.47939880357542,44.65268195699194,31.999999999999993,37.85813269934858,41.382331317018824,25.0,44.0,33.98702045170991,49.0,-0.10298415571176205,1.0
22,MS,Mississippi,-89.8065,32.6758,0.0,1.0,0.0,1.0,23.0,82.00000000000003,76.67124932389326,46.121252620447486,57.49172334860657,79.0,21.0,29.897031606468456,32.71007488599927,38.567792375629864,45.0,36.709508093384756,42.60761032271404,43.0,29.999999999999996,38.69651845512033,30.201288066089578,33.15352869013951,-0.1753402412689921,1.0
23,MT,Montana,-109.32,46.823,1.0,0.0,1.0,0.0,57.67123478950047,55.8953105536973,78.0,32.37489498373955,38.27092870448974,59.48982333328482,28.0,82.0,33.08966768379042,35.396857892773845,41.627082865545226,49.0,40.09062012387764,42.9206414904433,43.0,30.000000000000004,35.57076750184553,35.457160348635476,0.19661724482924725,1.0
24,NC,North Carolina,-78.4686,35.4195,0.0,1.0,0.0,1.0,36.50424549252635,33.81852789489324,81.99999999999999,23.999999999999996,59.93807556783353,27.0,78.0,69.55087367376787,38.34190271129035,38.13348883757703,34.72825220823723,41.0,37.009116999677175,41.0,30.326696460899797,32.48876597259337,30.0,35.16979565647952,0.15174457060033136,1.0
25,ND,North Dakota,-100.099,47.2517,1.0,0.0,1.0,0.0,31.672861326832255,66.16353138479715,84.0,30.030039517042432,26.999999999999996,52.619161990613726,58.1336412092608,51.29147294770941,51.176324684586966,33.393671427680154,43.317899649168325,48.0,33.26316264825395,29.0,38.12945085890289,42.52233361618944,37.31962817811767,37.16423001757027,0.9738361512831544,0.0
26,NE,Nebraska,-99.5898,41.3356,1.0,0.0,1.0,0.0,74.47470960241594,29.0,74.14096278944136,68.23250786364238,79.0,75.7522577169048,76.1399012179845,72.45449366006767,43.66916261864682,40.11969105628531,27.0,39.95642315253133,38.319556707963336,43.0,40.54415805970009,40.56627968859559,39.1505292886151,30.944362008932366,0.9944843798028657,0.0
27,NH,New Hampshire,-71.3924,43.3934,1.0,0.0,0.0,1.0,41.292674335079724,56.00780615717211,24.15415007494515,57.53015534505516,56.299063043671964,78.0,29.0,55.938255559031,75.0,36.732132383278554,42.207028769468515,29.64120633542411,36.37401973837351,32.0,33.90097148213657,32.38876681320423,45.0,49.0,0.1311528290050088,1.0
28,NJ,New Jersey,-74.2336,39.9637,1.0,0.0,0.0,1.0,77.24811738082006,41.77172694498743,42.76570805377654,60.284227555633876,29.0,82.0,47.3417938619086,71.41216286163956,29.0,40.0,29.40572439726222,29.554594158179576,36.737772597996475,35.99025143148201,42.66111961147804,45.0,25.999999999999996,28.0,-0.10946058935647177,1.0
29,NM,New Mexico,-105.942,34.4764,0.0,1.0,1.0,0.0,80.0,46.49596176252632,55.25045249026522,24.000000000000004,44.06044424730258,78.75616112439361,29.4646778163058,37.64942739328494,31.88557541718794,43.0,36.312049592425076,37.101282511935956,27.999999999999996,35.367000734214976,42.86653203639812,31.570503791631793,33.22008117493726,32.45678595327735,0.9852300917253394,0.0
30,NV,Nevada,-116.851,39.1063,0.0,1.0,1.0,0.0,58.603013257156526,42.87285631355803,54.79591646077695,48.76607239921921,44.62426247536496,79.0,71.98062447426636,41.244712735503306,22.0,36.58276279961961,33.51568497402827,36.42472135302826,35.64289452045386,34.961607843075996,41.0,39.15044931662756,33.11604993090499,29.0,0.9892954385055511,0.0
31,NY,New York,-75.1449,43.1361,1.0,0.0,0.0,1.0,70.51754154257064,81.99999999999999,28.999999999999993,48.33585457862925,48.01986210078974,65.3577946881713,75.0,28.0,66.07540380496467,37.8402554898457,47.0,27.999999999999996,30.298835449708502,45.0,34.26610350686437,32.73733596747866,31.0,40.69047297453542,-0.030511650280471043,1.0
32,OH,Ohio,-82.5963,40.221,1.0,0.0,0.0,1.0,67.91050748788327,63.39004242852777,47.07548723414334,80.1435838088593,65.14685565474015,83.99999999999999,23.999999999999993,31.788008435439068,75.96457898843369,36.98631303182296,40.46550241757207,35.894964912149504,46.0,32.0,39.23969429640641,41.0,33.881026926801496,44.851737766331595,-0.12286908197920283,1.0
33,OK,Oklahoma,-97.1239,35.5053,0.0,1.0,1.0,0.0,24.80636841301222,49.07885585724006,27.00713253611719,82.0,31.5488215100268,23.0,48.22410839966414,56.99649779902251,29.750838972217135,35.041691421630574,39.26915435363158,35.253950184556395,40.0,37.638179784196346,33.0,39.24690836142944,39.608585952846276,36.59569949305942,0.8432296030573072,0.0
34,OR,Oregon,-120.068,43.9078,1.0,0.0,1.0,0.0,54.40670491764574,75.60431239882878,65.74134343481106,84.0,74.77494419386343,72.88065106744344,36.493419924835294,25.0,59.39234799591315,37.8153542029831,45.06426509853182,40.72025126864007,47.0,43.908876972997966,43.79273192274745,31.358213174487254,28.000000000000004,39.564603104801186,0.9982569227679949,0.0
35,PA,Pennsylvania,-77.45,40.9069,1.0,0.0,0.0,1.0,22.0,27.548843775200293,22.0,49.2628815932098,53.779034314583114,26.0,75.0,45.670454722906314,55.57836276312976,33.0,34.43816504672873,33.0,41.16950462664646,30.999999999999996,42.527686688350755,48.0,46.02088502902369,43.30291633693646,0.16950802335374446,1.0
36,RI,Rhode Island,-71.1244,41.5928,1.0,0.0,0.0,1.0,24.0,39.74816272800648,61.9928977180919,76.0,27.05786351571951,21.0,83.0,44.81649506945586,47.50166414909046,44.99999999999999,36.64171850984909,41.54229945287793,42.043183370780866,38.921268724463474,48.0,43.82940445094047,30.0,39.212401397999,-0.037830551321689956,1.0
37,SC,South Carolina,-80.5056,33.619,0.0,1.0,0.0,1.0,32.586410921306445,30.359252785688085,47.694126795576004,25.0,24.0,44.353515045132205,81.0,52.07171009024565,45.76527101673079,39.011569556262614,29.55430610793561,36.14371120990468,37.51366731956399,24.999999999999996,40.0,26.768855245663122,28.88433308121577,32.99906175537344,-0.06103886173920152,1.0
38,SD,South Dakota,-99.7238,44.3365,1.0,0.0,1.0,0.0,74.21041186768683,58.58891487422771,52.81716414916872,81.0,66.03152551866863,64.84449387497263,69.15658674813052,76.15059153699572,24.000000000000004,39.45155524736288,34.80945842586936,33.81916114199173,41.0,37.61415066428809,37.01880735299627,38.48478643014186,39.800340263975755,26.0,0.9981888291212757,0.0
39,TN,Tennessee,-86.456,35.6767,0.0,1.0,0.0,1.0,71.15257884088281,41.54736660559009,37.10957684639978,63.797227764627976,57.60128857642295,75.0,40.52903945380706,23.999999999999996,81.0,34.0,36.74744938217603,35.98504677724311,39.81574698654208,39.27123795404285,47.789760734540565,29.0,49.0,42.0,0.10339479434095566,1.0
40,TX,Texas,-98.7857,31.3897,0.0,1.0,1.0,0.0,43.445029362106744,77.0,27.999999999999996,30.0648507681097,71.0069724082102,68.71278843720827,48.6565904723622,68.23200401261282,33.27202692294017,38.49347965882607,46.0,33.0,33.01505822667457,44.58460411855214,43.72095174676976,39.31655884553224,43.46592558731354,33.740065916330046,0.9924099898366106,0.0
41,UT,Utah,-111.33,39.1063,0.0,1.0,1.0,0.0,80.0,63.19893764629983,69.75885969236276,72.2568027213751,53.862214536593044,40.06232385883165,61.93469493382195,27.0,79.43162691894048,42.0,37.24031360191673,38.138482839734316,39.70591684470884,33.927602193087026,30.402111327441357,37.191034160915166,29.0,41.192222819375324,0.989194355639347,0.0
42,VA,Virginia,-78.2005,37.563,0.0,1.0,0.0,1.0,51.222141517547236,62.34624538432692,49.50574338828367,36.78067607581032,81.0,70.57209077862838,26.0,36.49475752312378,53.59416799592494,38.50998033432533,38.43859240619787,34.775310639855505,29.0,41.0,32.0,37.51522859820881,37.567060717021675,36.007845290150414,0.0028009863514397615,1.0
43,VT,Vermont,-72.545,44.2508,1.0,0.0,0.0,1.0,70.28255955642192,54.81588628461881,27.999999999999993,57.40087715607812,78.0,27.363124601999466,23.0,62.64201277960638,53.76220881749028,39.894061397418994,37.6565564005509,31.0,43.0,49.0,35.303130061653256,47.94589263979888,34.0,37.49299763531829,0.12701451065831523,1.0
44,WA,Washington,-119.746,47.4231,1.0,0.0,1.0,0.0,83.0,55.28206607536133,37.44292440438655,82.87629904138781,53.534826911387725,67.23837577921017,47.36478179785289,54.5754703064373,26.0,46.0,38.95891952462849,32.18340784046603,45.34611996774722,35.98268092697349,42.42688017269448,33.72602052178853,38.21480469617451,30.0,0.982791640069512,0.0
45,WI,Wisconsin,-89.9941,44.5937,1.0,0.0,0.0,1.0,38.767343815085546,76.0,57.01733213093566,70.08233659218178,35.45401504803896,39.82154950847828,22.999999999999996,78.0,49.17031737301014,36.72418980256805,40.0,37.29363693529459,37.00390723651625,30.0,39.110402071431054,45.0,39.23943778552343,36.3572455586884,-0.09345251515608766,1.0
46,WV,West Virginia,-80.6665,38.4204,0.0,1.0,0.0,1.0,49.55464349991415,43.94862880794454,20.0,82.0,73.48088267651494,21.000000000000004,50.4612292624979,82.0,82.0,33.12528960184852,38.21601982321096,32.0,34.74753343236809,33.0,34.945394215095114,48.0,35.150517790185866,47.0,-0.19384839771288895,1.0
47,WY,Wyoming,-107.256,43.0504,1.0,0.0,1.0,0.0,54.11572709490448,27.0,55.62921355757622,71.52524452697807,74.29234221547905,69.19035747837974,80.0,54.947556790958714,51.40470938403106,34.19019602266275,30.000000000000004,35.072777393541934,41.640591388039674,43.674168343444194,40.28249451316609,44.0,34.49101734562802,32.02537617534736,0.9431796799067808,0.0
48,notnoise_time,notnoise_time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
